95%up,95%down,90%up,90%down,80%up,80%down,70%up,70%down,60%up,60%down,50%up,50%down,40%up,40%down,30%up,30%down,20%up,20%down,10%up,10%down,true
49.424712356178084,0.7003501750875437,42.821410705352676,1.4007003501750874,35.51775887943972,2.801400700350175,30.915457728864432,4.202101050525262,27.41370685342671,5.60280140070035,24.51225612806403,7.003501750875437,22.011005502751374,8.404202101050524,19.90995497748874,9.804902451225612,17.90895447723862,11.305652826413207,16.108054027013505,12.8064032016008,0.272
43.2216108054027,0.80040020010005,38.11905952976488,1.5007503751875937,32.31615807903952,2.901450725362681,28.614307153576785,4.302151075537768,25.6128064032016,5.60280140070035,23.21160580290145,7.003501750875437,21.010505252626313,8.404202101050524,19.109554777388695,9.804902451225612,17.30865432716358,11.2056028014007,15.607803901950975,12.606303151575787,0.292
45.02251125562781,0.7003501750875437,39.21960980490245,1.3006503251625812,32.61630815407704,2.501250625312656,28.314157078539267,3.701850925462731,25.112556278139067,5.002501250625312,22.4112056028014,6.203101550775387,20.110055027513756,7.503751875937969,18.10905452726363,8.80440220110055,16.208104052026012,10.205102551275637,14.607303651825912,11.605802901450724,0.288
49.02451225612806,0.7003501750875437,41.92096048024012,1.3006503251625812,33.91695847923962,2.501250625312656,28.8144072036018,3.701850925462731,25.212606303151574,4.902451225612806,22.31115557778889,6.103051525762881,19.809904952476238,7.303651825912956,17.808904452226113,8.604302151075537,15.907953976988493,9.904952476238119,14.207103551775887,11.305652826413207,0.274
37.01850925462731,0.80040020010005,33.11655827913957,1.5007503751875937,28.714357178589292,2.901450725362681,25.81290645322661,4.302151075537768,23.411705852926463,5.702851425712856,21.410705352676338,7.003501750875437,19.70985492746373,8.404202101050524,18.009004502251123,9.704852426213106,16.50825412706353,11.005502751375687,15.107553776888443,12.406203101550775,0.285
44.22211105552776,0.7003501750875437,38.71935967983992,1.4007003501750874,32.61630815407704,2.801400700350175,28.714357178589292,4.102051025512756,25.6128064032016,5.402701350675337,23.11155577788894,6.803401700850425,20.910455227613806,8.104052026013006,18.90945472736368,9.504752376188094,17.10855427713857,10.905452726363182,15.407703851925962,12.406203101550775,0.342
43.02151075537768,0.6003001500750375,37.31865932966483,1.200600300150075,31.015507753876935,2.40120060030015,26.813406703351674,3.5017508754377187,23.71185592796398,4.702351175587793,21.110555277638817,5.9029514757378685,19.009504752376188,7.103551775887944,17.008504252126063,8.304152076038019,15.307653826913455,9.6048024012006,13.706853426713355,10.905452726363182,0.317
41.720860430215104,0.6003001500750375,36.31815907953977,1.200600300150075,30.315157578789393,2.40120060030015,26.41320660330165,3.601800900450225,23.411705852926463,4.8024012006003,20.910455227613806,6.003001500750375,18.809404702351173,7.20360180090045,17.008504252126063,8.404202101050524,15.307653826913455,9.704852426213106,13.706853426713355,11.005502751375687,0.289
47.12356178089044,0.9004502251125562,41.720860430215104,1.7008504252126062,35.71785892946473,3.301650825412706,31.615807903951975,4.902451225612806,28.51425712856428,6.503251625812906,25.81290645322661,8.004002001000499,23.511755877938967,9.504752376188094,21.410705352676338,11.105552776388194,19.409704852426213,12.706353176588294,17.6088044022011,14.307153576788393,0.228
48.82441220610305,0.9004502251125562,43.42171085542771,1.8009004502251125,37.218609304652325,3.5017508754377187,33.01650825412706,5.102551275637818,29.81490745372686,6.803401700850425,27.113556778389192,8.404202101050524,24.61230615307654,10.005002501250624,22.4112056028014,11.605802901450724,20.410205102551274,13.30665332666333,18.509254627313656,15.007503751875937,0.193
54.227113556778384,0.9004502251125562,48.024012006003,1.6008004002001,40.72036018009004,3.2016008004002,35.81790895447724,4.8024012006003,31.915957978989493,6.4032016008004,28.614307153576785,8.104052026013006,25.81290645322661,9.704852426213106,23.21160580290145,11.405702851425712,20.910455227613806,13.106553276638317,18.809404702351173,15.007503751875937,2.197
48.024012006003,0.7003501750875437,41.220610305152576,1.3006503251625812,33.31665832916458,2.40120060030015,28.314157078539267,3.601800900450225,24.61230615307654,4.8024012006003,21.810905452726363,6.003001500750375,19.409704852426213,7.20360180090045,17.408704352176088,8.504252126063031,15.607803901950975,9.704852426213106,13.906953476738368,11.105552776388194,9.625
44.62231115557778,0.80040020010005,39.81990995497748,1.6008004002001,34.11705852926463,3.0015007503751874,30.315157578789393,4.502251125562781,27.313656828414207,6.003001500750375,24.81240620310155,7.403701850925462,22.511255627813906,8.904452226113056,20.51025512756378,10.40520260130065,18.609304652326163,11.905952976488244,16.80840420210105,13.506753376688343,8.275
60.93046523261631,1.3006503251625812,55.12756378189094,2.40120060030015,48.124062031015505,4.602301150575287,43.12156078039019,6.703351675837919,38.91945972986493,8.704352176088044,35.2176088044022,10.605302651325662,31.915957978989493,12.606303151575787,28.8144072036018,14.607303651825912,26.013006503251624,16.608304152076037,23.411705852926463,18.809404702351173,14.654
53.62681340670335,1.5007503751875937,48.124062031015505,2.801400700350175,41.82091045522761,5.202601300650325,37.51875937968984,7.303651825912956,34.11705852926463,9.304652326163081,31.21560780390195,11.2056028014007,28.614307153576785,13.106553276638317,26.313156578289142,14.90745372686343,24.212106053026513,16.708354177088545,22.211105552776388,18.509254627313656,18.922
60.630315157578785,1.4007003501750874,54.72736368184092,2.7013506753376686,47.62381190595298,5.102551275637818,42.72136068034017,7.303651825912956,38.819409704852426,9.504752376188094,35.41770885442721,11.605802901450724,32.31615807903952,13.706853426713355,29.514757378689342,15.70785392696348,26.91345672836418,17.808904452226113,24.412206103051524,20.01000500250125,16.87
59.029514757378685,0.80040020010005,52.626313156578284,1.6008004002001,44.922461230615305,3.1015507753876936,39.51975987993997,4.602301150575287,35.01750875437719,6.203101550775387,31.015507753876935,7.8039019509754874,27.613806903451724,9.404702351175587,24.412206103051524,11.105552776388194,21.61080540270135,12.906453226613305,19.109554777388695,14.807403701850925,15.922
59.829914957478735,1.5007503751875937,55.42771385692846,2.901450725362681,49.92496248124062,5.702851425712856,46.123061530765376,8.404202101050524,42.821410705352676,11.105552776388194,39.91995997998999,13.806903451725862,37.218609304652325,16.50825412706353,34.61730865432716,19.2096048024012,32.1160580290145,21.810905452726363,29.514757378689342,24.51225612806403,19.047
58.92946473236618,1.200600300150075,52.926463231615806,2.3011505752876436,46.023011505752876,4.402201100550275,41.32066033016508,6.603301650825412,37.61880940470235,8.604302151075537,34.41720860430215,10.705352676338169,31.515757878939468,12.8064032016008,28.8144072036018,15.007503751875937,26.313156578289142,17.10855427713857,23.81190595297649,19.309654827413706,11.859
39.11955977988994,0.7003501750875437,34.61730865432716,1.4007003501750874,29.414707353676835,2.7013506753376686,26.013006503251624,3.9019509754877437,23.311655827913956,5.202601300650325,21.110555277638817,6.503251625812906,19.109554777388695,7.703851925962981,17.408704352176088,9.004502251125562,15.807903951975987,10.305152576288144,14.307153576788393,11.605802901450724,2.323
46.823411705852926,0.80040020010005,41.92096048024012,1.5007503751875937,36.21810905452726,2.901450725362681,32.21610805402701,4.302151075537768,29.01450725362681,5.702851425712856,26.213106553276635,7.103551775887944,23.611805902951474,8.604302151075537,21.31065532766383,10.205102551275637,19.109554777388695,11.805902951475737,17.10855427713857,13.506753376688343,2.332
43.321660830415205,0.80040020010005,37.41870935467734,1.4007003501750874,31.315657828914457,2.801400700350175,27.513756878439217,4.102051025512756,24.61230615307654,5.5027513756878434,22.211105552776388,6.803401700850425,20.110055027513756,8.104052026013006,18.309154577288645,9.404702351175587,16.608304152076037,10.805402701350674,15.007503751875937,12.206103051525762,2.458
35.71785892946473,0.7003501750875437,31.715857928964482,1.3006503251625812,27.113556778389192,2.501250625312656,24.0120060030015,3.601800900450225,21.61080540270135,4.8024012006003,19.609804902451224,6.003001500750375,17.808904452226113,7.103551775887944,16.208104052026012,8.304152076038019,14.707353676838418,9.504752376188094,13.30665332666333,10.805402701350674,2.959
43.2216108054027,0.80040020010005,37.61880940470235,1.5007503751875937,31.41570785392696,2.901450725362681,27.513756878439217,4.202101050525262,24.61230615307654,5.5027513756878434,22.211105552776388,6.903451725862931,20.110055027513756,8.204102051025512,18.309154577288645,9.504752376188094,16.608304152076037,10.805402701350674,15.007503751875937,12.206103051525762,4.342
46.32316158079039,1.1005502751375686,41.52076038019009,2.101050525262631,36.118059029514754,4.0020010005002495,32.416208104052025,5.802901450725362,29.514757378689342,7.503751875937969,27.013506753376685,9.204602301150574,24.81240620310155,10.805402701350674,22.811405702851424,12.506253126563282,20.910455227613806,14.10705352676338,19.109554777388695,15.807903951975987,8.723
74.53726863431716,2.40120060030015,67.83391695847924,4.402201100550275,59.42971485742871,8.104052026013006,53.426713356678334,11.305652826413207,48.42421210605303,14.307153576788393,44.22211105552776,17.008504252126063,40.62031015507753,19.509754877438716,37.41870935467734,22.011005502751374,34.41720860430215,24.412206103051524,31.715857928964482,26.813406703351674,23.563
81.24062031015507,5.5027513756878434,75.63781890945472,9.6048024012006,68.8344172086043,15.807903951975987,64.03201600800399,20.71035517758879,59.92996498249124,24.81240620310155,56.42821410705352,28.314157078539267,53.22661330665332,31.515757878939468,50.32516258129064,34.41720860430215,47.52376188094047,37.218609304652325,44.922461230615305,39.81990995497748,42.25
76.43821910955478,12.606303151575787,71.53576788394197,16.708354177088545,65.43271635817908,21.61080540270135,60.93046523261631,24.912456228114056,57.12856428214107,27.71385692846423,53.726863431715856,30.115057528764382,50.62531265632816,32.31615807903952,47.823911955977984,34.41720860430215,45.222611305652826,36.51825912956478,42.821410705352676,38.61930965482741,40.446
71.43571785892946,2.2011005502751373,66.23311655827914,4.302151075537768,60.03001500750375,7.903951975987994,55.42771385692846,11.2056028014007,51.52576288144072,14.307153576788393,47.92396198099049,17.30865432716358,44.52226113056528,20.210105052526263,41.220610305152576,23.11155577788894,38.019009504752376,26.013006503251624,34.91745872936468,28.914457228614307,35.059
73.7368684342171,2.501250625312656,67.03351675837918,4.702351175587793,59.2296148074037,8.504252126063031,53.92696348174087,12.00600300150075,49.724862431215605,15.107553776888443,46.123061530765376,18.10905452726363,42.821410705352676,20.910455227613806,39.81990995497748,23.611805902951474,36.918459229614804,26.313156578289142,34.21710855427714,28.914457228614307,27.053
64.83241620810405,4.202101050525262,60.43021510755377,7.20360180090045,55.12756378189094,11.705852926463232,51.42571285642821,15.307653826913455,48.42421210605303,18.40920460230115,45.722861430715355,21.210605302651324,43.2216108054027,23.81190595297649,40.82041020510255,26.41320660330165,38.4192096048024,28.914457228614307,36.118059029514754,31.41570785392696,22.294
60.43021510755377,1.6008004002001,55.827913956978485,3.0015007503751874,50.32516258129064,5.802901450725362,46.4232116058029,8.504252126063031,43.2216108054027,11.105552776388194,40.22011005502751,13.706853426713355,37.51875937968984,16.30815407703852,34.817408704352175,18.90945472736368,32.1160580290145,21.51075537768884,29.414707353676835,24.212106053026513,20.629
54.527263631815906,1.7008504252126062,48.624312156078034,3.2016008004002,42.521260630315155,6.103051525762881,38.71935967983992,8.704352176088044,35.81790895447724,11.2056028014007,33.31665832916458,13.506753376688343,31.115557778889443,15.70785392696348,29.114557278639317,17.808904452226113,27.2136068034017,19.70985492746373,25.31265632816408,21.61080540270135,18.318
49.6248124062031,1.3006503251625812,45.42271135567783,2.40120060030015,40.32016008004002,4.702351175587793,36.8184092046023,6.803401700850425,33.91695847923962,8.904452226113056,31.315657828914457,10.905452726363182,29.01450725362681,12.8064032016008,26.813406703351674,14.807403701850925,24.712356178089042,16.708354177088545,22.611305652826413,18.70935467733867,15.222
51.92596298149074,0.80040020010005,45.92296148074037,1.5007503751875937,39.01950975487743,3.0015007503751874,34.21710855427714,4.502251125562781,30.4152076038019,6.003001500750375,27.313656828414207,7.503751875937969,24.51225612806403,9.004502251125562,22.011005502751374,10.605302651325662,19.809904952476238,12.30615307653827,17.708854427213605,14.007003501750875,11.439
52.22611305652826,0.7003501750875437,46.72336168084042,1.3006503251625812,39.71985992996498,2.6013006503251623,34.61730865432716,3.8019009504752375,30.315157578789393,5.102551275637818,26.513256628314156,6.503251625812906,23.311655827913956,7.8039019509754874,20.51025512756378,9.304652326163081,18.10905452726363,10.805402701350674,15.907953976988493,12.406203101550775,10.522
50.32516258129064,1.200600300150075,45.12256128064032,2.3011505752876436,39.21960980490245,4.302151075537768,35.2176088044022,6.3031515757878935,32.1160580290145,8.204102051025512,29.414707353676835,10.005002501250624,27.013506753376685,11.805902951475737,24.81240620310155,13.60680340170085,22.811405702851424,15.407703851925962,20.8104052026013,17.208604302151073,10.334
42.821410705352676,0.80040020010005,38.019009504752376,1.6008004002001,32.61630815407704,3.1015507753876936,29.01450725362681,4.602301150575287,26.213106553276635,6.103051525762881,23.911955977988992,7.503751875937969,21.810905452726363,9.004502251125562,19.90995497748874,10.40520260130065,18.10905452726363,11.905952976488244,16.408204102051023,13.406703351675837,4.345
