95%up,95%down,90%up,90%down,80%up,80%down,70%up,70%down,60%up,60%down,50%up,50%down,40%up,40%down,30%up,30%down,20%up,20%down,10%up,10%down,true
50.12506253126563,0.7003501750875437,44.22211105552776,1.4007003501750874,37.01850925462731,2.7013506753376686,31.815907953976986,4.0020010005002495,27.71385692846423,5.202601300650325,24.312156078039017,6.503251625812906,21.410705352676338,7.703851925962981,18.90945472736368,9.004502251125562,16.80840420210105,10.40520260130065,14.90745372686343,11.805902951475737,11.265
45.322661330665326,0.80040020010005,41.12056028014007,1.6008004002001,36.21810905452726,3.1015507753876936,32.61630815407704,4.602301150575287,29.714857428714357,6.103051525762881,27.113556778389192,7.703851925962981,24.712356178089042,9.304652326163081,22.4112056028014,11.005502751375687,20.310155077538766,12.706353176588294,18.209104552276138,14.507253626813405,9.814
51.72586293146573,1.0005002501250624,47.023511755877934,1.9009504752376187,41.32066033016508,3.8019009504752375,37.41870935467734,5.60280140070035,34.11705852926463,7.403701850925462,31.21560780390195,9.304652326163081,28.51425712856428,11.2056028014007,26.013006503251624,13.106553276638317,23.611805902951474,15.107553776888443,21.410705352676338,17.208604302151073,11.32
53.32666333166583,0.80040020010005,45.82291145572786,1.5007503751875937,37.61880940470235,3.0015007503751874,32.416208104052025,4.402201100550275,28.614307153576785,5.802901450725362,25.6128064032016,7.303651825912956,23.011505752876438,8.80440220110055,20.71035517758879,10.305152576288144,18.609304652326163,11.805902951475737,16.708354177088545,13.406703351675837,10.947
47.62381190595298,0.9004502251125562,42.021010505252626,1.7008504252126062,35.71785892946473,3.301650825412706,31.615807903951975,4.8024012006003,28.51425712856428,6.4032016008004,25.912956478239117,7.903951975987994,23.611805902951474,9.504752376188094,21.51075537768884,11.105552776388194,19.509754877438716,12.706353176588294,17.708854427213605,14.4072036018009,5.219
45.322661330665326,0.7003501750875437,38.819409704852426,1.3006503251625812,31.715857928964482,2.501250625312656,27.313656828414207,3.8019009504752375,24.112056028014006,5.002501250625312,21.51075537768884,6.203101550775387,19.309654827413706,7.503751875937969,17.408704352176088,8.704352176088044,15.70785392696348,10.005002501250624,14.10705352676338,11.305652826413207,2.329
47.92396198099049,0.9004502251125562,42.22111055527763,1.6008004002001,35.91795897948974,3.2016008004002,31.715857928964482,4.8024012006003,28.51425712856428,6.3031515757878935,25.81290645322661,7.8039019509754874,23.511755877938967,9.404702351175587,21.31065532766383,10.905452726363182,19.309654827413706,12.506253126563282,17.508754377188595,14.207103551775887,1.156
42.32116058029014,0.80040020010005,38.61930965482741,1.5007503751875937,34.21710855427714,3.0015007503751874,31.015507753876935,4.502251125562781,28.414207103551774,6.003001500750375,26.11305652826413,7.603801900950475,24.0120060030015,9.204602301150574,21.910955477738867,10.905452726363182,19.90995497748874,12.606303151575787,18.009004502251123,14.4072036018009,0.988
40.120060030015004,0.80040020010005,35.617808904452225,1.5007503751875937,30.515257628814407,2.901450725362681,27.113556778389192,4.202101050525262,24.412206103051524,5.60280140070035,22.211105552776388,6.903451725862931,20.210105052526263,8.304152076038019,18.40920460230115,9.6048024012006,16.708354177088545,11.005502751375687,15.20760380190095,12.406203101550775,0.383
43.82191095547773,0.7003501750875437,38.4192096048024,1.3006503251625812,32.31615807903952,2.6013006503251623,28.314157078539267,3.9019509754877437,25.212606303151574,5.202601300650325,22.711355677838917,6.503251625812906,20.410205102551274,7.8039019509754874,18.509254627313656,9.204602301150574,16.708354177088545,10.605302651325662,15.007503751875937,12.00600300150075,0.072
39.91995997998999,0.6003001500750375,34.71735867933967,1.200600300150075,29.01450725362681,2.40120060030015,25.31265632816408,3.601800900450225,22.611305652826413,4.702351175587793,20.310155077538766,5.9029514757378685,18.309154577288645,7.103551775887944,16.608304152076037,8.304152076038019,15.007503751875937,9.504752376188094,13.506753376688343,10.805402701350674,0.353
48.72436218109054,0.7003501750875437,42.521260630315155,1.3006503251625812,35.41770885442721,2.6013006503251623,30.815407703851925,3.9019509754877437,27.113556778389192,5.202601300650325,24.112056028014006,6.503251625812906,21.61080540270135,7.8039019509754874,19.309654827413706,9.204602301150574,17.30865432716358,10.705352676338169,15.407703851925962,12.206103051525762,0.366
46.123061530765376,0.9004502251125562,40.120060030015004,1.7008504252126062,33.91695847923962,3.301650825412706,29.914957478739368,4.8024012006003,27.013506753376685,6.3031515757878935,24.51225612806403,7.8039019509754874,22.31115557778889,9.304652326163081,20.410205102551274,10.805402701350674,18.609304652326163,12.30615307653827,16.908454227113555,13.806903451725862,0.331
38.4192096048024,0.6003001500750375,33.01650825412706,1.1005502751375686,27.013506753376685,2.0010005002501248,23.21160580290145,3.0015007503751874,20.410205102551274,4.0020010005002495,18.10905452726363,5.002501250625312,16.208104052026012,6.103051525762881,14.507253626813405,7.103551775887944,13.106553276638317,8.204102051025512,11.705852926463232,9.304652326163081,0.361
34.31715857928964,0.5002501250625312,29.514757378689342,0.9004502251125562,24.312156078039017,1.8009004502251125,20.910455227613806,2.7013506753376686,18.40920460230115,3.601800900450225,16.30815407703852,4.502251125562781,14.607303651825912,5.402701350675337,13.006503251625812,6.3031515757878935,11.705852926463232,7.303651825912956,10.40520260130065,8.304152076038019,0.365
39.51975987993997,0.400200100050025,32.016008004001996,0.80040020010005,24.412206103051524,1.6008004002001,20.310155077538766,2.40120060030015,17.508754377188595,3.2016008004002,15.307653826913455,4.0020010005002495,13.60680340170085,4.902451225612806,12.106053026513257,5.802901450725362,10.805402701350674,6.703351675837919,9.6048024012006,7.603801900950475,0.407
44.62231115557778,1.0005002501250624,40.22011005502751,1.9009504752376187,35.11755877938969,3.601800900450225,31.615807903951975,5.302651325662831,28.8144072036018,6.903451725862931,26.41320660330165,8.604302151075537,24.212106053026513,10.205102551275637,22.211105552776388,11.905952976488244,20.310155077538766,13.506753376688343,18.509254627313656,15.20760380190095,0.39
39.619809904952476,0.5002501250625312,34.017008504252125,1.0005002501250624,27.813906953476735,2.0010005002501248,23.911955977988992,3.0015007503751874,21.010505252626313,4.0020010005002495,18.609304652326163,5.002501250625312,16.608304152076037,6.103051525762881,14.90745372686343,7.20360180090045,13.30665332666333,8.304152076038019,11.905952976488244,9.504752376188094,0.365
