95%up,95%down,90%up,90%down,80%up,80%down,70%up,70%down,60%up,60%down,50%up,50%down,40%up,40%down,30%up,30%down,20%up,20%down,10%up,10%down,true
75.43771885942971,2.0010005002501248,69.13456728364181,3.8019009504752375,61.830915457728864,7.20360180090045,56.72836418209104,10.40520260130065,52.626313156578284,13.506753376688343,48.924462231115555,16.608304152076037,45.52276138069034,19.609804902451224,42.22111055527763,22.811405702851424,38.91945972986493,26.013006503251624,35.71785892946473,29.214607303651825,24.94
63.531765882941464,1.7008504252126062,58.12906453226613,3.301650825412706,51.72586293146573,6.3031515757878935,47.12356178089044,9.004502251125562,43.42171085542771,11.605802901450724,40.120060030015004,14.207103551775887,37.01850925462731,16.608304152076037,34.21710855427714,19.109554777388695,31.515757878939468,21.51075537768884,28.914457228614307,23.911955977988992,27.079
60.8304152076038,3.0015007503751874,56.52826413206603,5.402701350675337,51.62581290645322,9.404702351175587,48.22411205602801,13.006503251625812,45.42271135567783,16.208104052026012,42.92146073036518,19.309654827413706,40.72036018009004,22.211105552776388,38.519259629814904,24.912456228114056,36.418209104552275,27.513756878439217,34.21710855427714,29.914957478739368,31.239
67.83391695847924,3.1015507753876936,62.631315657828914,5.802901450725362,56.52826413206603,10.105052526263131,52.22611305652826,13.806903451725862,48.82441220610305,17.10855427713857,45.722861430715355,20.01000500250125,42.92146073036518,22.811405702851424,40.32016008004002,25.512756378189092,37.81890945472736,28.01400700350175,35.317658829414704,30.515257628814407,30.904
65.93296648324161,5.60280140070035,59.829914957478735,8.80440220110055,52.926463231615806,12.906453226613305,48.52426213106553,16.008004002000998,45.02251125562781,18.509254627313656,42.021010505252626,20.71035517758879,39.41970985492746,22.811405702851424,37.01850925462731,24.912456228114056,34.817408704352175,26.813406703351674,32.71635817908954,28.8144072036018,31.469
75.03751875937968,7.703851925962981,69.13456728364181,12.106053026513257,62.731365682841414,17.808904452226113,58.529264632316156,22.011005502751374,55.327663831915956,25.41270635317659,52.52626313156578,28.414207103551774,50.12506253126563,31.21560780390195,47.72386193096548,33.81690845422711,45.42271135567783,36.31815907953977,43.2216108054027,38.71935967983992,34.802
82.54127063531766,18.009004502251123,76.13806903451726,22.91145572786393,69.33466733366683,28.51425712856428,65.03251625812906,32.416208104052025,61.830915457728864,35.41770885442721,59.029514757378685,38.019009504752376,56.628314157078535,40.32016008004002,54.4272136068034,42.521260630315155,52.32616308154077,44.52226113056528,50.32516258129064,46.523261630815405,46.278
74.13706853426713,4.602301150575287,68.43421710855428,7.903951975987994,61.930965482741364,12.906453226613305,57.428714357178585,16.908454227113555,53.726863431715856,20.210105052526263,50.525262631315655,23.311655827913956,47.62381190595298,26.213106553276635,44.72236118059029,28.914457228614307,42.021010505252626,31.615807903951975,39.41970985492746,34.21710855427714,37.587
63.831915957978985,3.601800900450225,59.029514757378685,6.503251625812906,53.52676338169084,11.005502751375687,49.724862431215605,14.707353676838418,46.62331165582791,17.90895447723862,43.82191095547773,20.71035517758879,41.32066033016508,23.311655827913956,39.01950975487743,25.712856428214106,36.8184092046023,28.01400700350175,34.61730865432716,30.315157578789393,28.347
53.52676338169084,0.80040020010005,48.624312156078034,1.6008004002001,43.02151075537768,3.1015507753876936,39.319659829914954,4.8024012006003,36.21810905452726,6.803401700850425,33.6168084042021,9.104552276138069,31.21560780390195,11.805902951475737,28.914457228614307,14.707353676838418,26.713356678339167,17.408704352176088,24.51225612806403,20.01000500250125,22.006
66.53326663331666,1.5007503751875937,59.92996498249124,2.901450725362681,51.825912956478234,5.5027513756878434,45.92296148074037,7.8039019509754874,41.02051025512756,10.005002501250624,36.918459229614804,12.106053026513257,33.216608304152075,14.10705352676338,30.115057528764382,16.108054027013505,27.2136068034017,18.209104552276138,24.712356178089042,20.310155077538766,24.36
56.52826413206603,1.3006503251625812,50.525262631315655,2.501250625312656,43.42171085542771,4.8024012006003,38.61930965482741,6.903451725862931,34.91745872936468,9.004502251125562,31.815907953976986,10.905452726363182,29.114557278639317,12.8064032016008,26.713356678339167,14.707353676838418,24.412206103051524,16.608304152076037,22.31115557778889,18.509254627313656,12.28
45.722861430715355,0.6003001500750375,39.81990995497748,1.1005502751375686,32.91645822911455,2.2011005502751373,28.414207103551774,3.301650825412706,24.81240620310155,4.402201100550275,21.910955477738867,5.5027513756878434,19.409704852426213,6.703351675837919,17.208604302151073,7.903951975987994,15.20760380190095,9.204602301150574,13.506753376688343,10.505252626313156,9.34
52.42621310655327,0.80040020010005,46.823411705852926,1.5007503751875937,40.120060030015004,2.901450725362681,35.41770885442721,4.402201100550275,31.715857928964482,5.9029514757378685,28.414207103551774,7.403701850925462,25.512756378189092,8.904452226113056,22.811405702851424,10.505252626313156,20.310155077538766,12.30615307653827,18.009004502251123,14.10705352676338,13.527
80.94047023511756,3.301650825412706,72.43621810905452,6.003001500750375,63.33166583291646,10.605302651325662,57.728864432216106,14.4072036018009,53.426713356678334,17.90895447723862,49.724862431215605,21.010505252626313,46.523261630815405,24.0120060030015,43.42171085542771,26.91345672836418,40.62031015507753,29.61480740370185,37.81890945472736,32.416208104052025,32.805
97.54877438719359,10.805402701350674,89.34467233616807,15.70785392696348,79.43971985992997,21.810905452726363,72.53626813406703,26.11305652826413,67.03351675837918,29.61480740370185,62.33116558279139,32.61630815407704,58.32916458229114,35.41770885442721,54.82741370685342,38.11905952976488,51.62581290645322,40.72036018009004,48.72436218109054,43.321660830415205,45.631
62.631315657828914,1.0005002501250624,54.12706353176588,1.8009004502251125,43.2216108054027,3.4017008504252124,36.01800900450225,4.902451225612806,30.915457728864432,6.4032016008004,27.013506753376685,7.8039019509754874,23.911955977988992,9.304652326163081,21.31065532766383,10.705352676338169,19.109554777388695,12.206103051525762,17.10855427713857,13.806903451725862,36.272
82.54127063531766,3.0015007503751874,75.83791895947974,5.5027513756878434,67.93396698349174,9.804902451225612,62.33116558279139,13.406703351675837,57.52876438219109,16.708354177088545,53.32666333166583,19.809904952476238,49.32466233116558,22.811405702851424,45.52276138069034,25.81290645322661,41.92096048024012,28.8144072036018,38.4192096048024,31.915957978989493,38.149
73.6368184092046,4.602301150575287,68.73436718359179,7.903951975987994,62.93146573286643,13.106553276638317,58.72936468234116,17.10855427713857,55.12756378189094,20.51025512756378,52.02601300650325,23.71185592796398,49.02451225612806,26.61330665332666,46.123061530765376,29.414707353676835,43.321660830415205,32.21610805402701,40.420210105052526,35.01750875437719,37.496
89.54477238619309,5.002501250625312,83.2416208104052,9.004502251125562,76.03801900950475,15.607803901950975,71.13556778389194,21.110555277638817,67.2336168084042,26.013006503251624,63.73186593296648,30.515257628814407,60.53026513256628,34.61730865432716,57.428714357178585,38.4192096048024,54.4272136068034,42.021010505252626,51.52576288144072,45.322661330665326,49.561
73.53676838419209,5.402701350675337,65.93296648324161,9.404702351175587,57.92896448224111,14.807403701850925,53.12656328164082,18.509254627313656,49.52476238119059,21.410705352676338,46.62331165582791,23.911955977988992,44.02201100550275,26.213106553276635,41.6208104052026,28.51425712856428,39.319659829914954,30.715357678839418,37.11855927963982,32.91645822911455,33.23
72.93646823411706,4.402201100550275,67.03351675837918,7.20360180090045,59.62981490745372,11.105552776388194,54.227113556778384,14.10705352676338,49.6248124062031,16.608304152076037,45.52276138069034,18.90945472736368,41.82091045522761,21.210605302651324,38.4192096048024,23.311655827913956,35.317658829414704,25.512756378189092,32.51625812906453,27.71385692846423,37.935
82.44122061030515,9.804902451225612,77.13856928464232,14.807403701850925,70.83541770885442,21.410705352676338,66.43321660830415,26.313156578289142,62.93146573286643,30.215107553776885,59.92996498249124,33.6168084042021,57.12856428214107,36.71835917958979,54.527263631815906,39.51975987993997,52.02601300650325,42.12106053026513,49.52476238119059,44.72236118059029,43.125
94.94747373686843,14.4072036018009,88.74437218609305,19.109554777388695,81.24062031015507,24.81240620310155,76.03801900950475,28.914457228614307,71.73586793396697,32.416208104052025,67.93396698349174,35.617808904452225,64.33216608304151,38.71935967983992,60.93046523261631,41.82091045522761,57.52876438219109,44.922461230615305,54.32716358179089,48.024012006003,48.798
