DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-12-03 00:00:00,5.1,21147.0,270,-8.3,63,844
2021-12-03 00:15:00,5.0,21204.0,270,-8.3,63,844
2021-12-03 00:30:00,4.9,20493.0,270,-8.3,63,844
2021-12-03 00:45:00,4.8,19783.0,270,-8.2,63,844
2021-12-03 01:00:00,4.7,19072.0,270,-8.2,63,844
2021-12-03 01:15:00,4.6,17846.0,270,-8.2,63,844
2021-12-03 01:30:00,4.5,16104.0,270,-8.2,63,844
2021-12-03 01:45:00,4.4,14363.0,270,-8.3,63,843
2021-12-03 02:00:00,4.3,12622.0,270,-8.3,63,843
2021-12-03 02:15:00,4.3,11901.0,270,-8.3,63,843
2021-12-03 02:30:00,4.2,12201.0,270,-8.4,63,843
2021-12-03 02:45:00,4.2,12501.0,270,-8.4,64,843
2021-12-03 03:00:00,4.1,12802.0,270,-8.5,64,843
2021-12-03 03:15:00,4.1,12831.0,274,-8.5,64,843
2021-12-03 03:30:00,4.0,12590.0,281,-8.6,63,843
2021-12-03 03:45:00,4.0,12348.0,289,-8.7,63,842
2021-12-03 04:00:00,3.9,12107.0,296,-8.8,62,842
2021-12-03 04:15:00,3.9,11792.0,300,-8.8,61,842
2021-12-03 04:30:00,3.8,11402.0,300,-8.7,59,842
2021-12-03 04:45:00,3.8,11012.0,300,-8.5,56,842
2021-12-03 05:00:00,3.7,10623.0,300,-8.4,54,842
2021-12-03 05:15:00,3.7,9934.0,300,-8.4,53,842
2021-12-03 05:30:00,3.7,8945.0,300,-8.5,52,842
2021-12-03 05:45:00,3.6,7956.0,300,-8.7,52,841
2021-12-03 06:00:00,3.6,6966.0,300,-8.8,51,841
2021-12-03 06:15:00,3.6,6094.0,296,-9.0,51,841
2021-12-03 06:30:00,3.6,5340.0,289,-9.3,52,841
2021-12-03 06:45:00,3.5,4586.0,281,-9.6,52,841
2021-12-03 07:00:00,3.5,4378.0,274,-9.9,53,841
2021-12-03 07:15:00,3.5,4349.0,270,-9.9,53,841
2021-12-03 07:30:00,3.5,4386.0,270,-9.7,52,841
2021-12-03 07:45:00,3.5,4679.0,270,-9.6,51,842
2021-12-03 08:00:00,3.5,4972.0,270,-9.4,50,842
2021-12-03 08:15:00,3.5,5360.0,270,-9.1,48,842
2021-12-03 08:30:00,3.5,5844.0,270,-8.8,47,842
