DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-11-17 00:00:00,3.2,2975.7,270,-4.7,51,840
2021-11-17 00:15:00,3.2,2815.8,274,-4.8,51,840
2021-11-17 00:30:00,3.2,2665.5,281,-4.9,51,840
2021-11-17 00:45:00,3.1,2515.2,289,-5.0,50,839
2021-11-17 01:00:00,3.1,2364.9,296,-5.1,50,839
2021-11-17 01:15:00,3.1,2154.9,300,-5.2,50,839
2021-11-17 01:30:00,3.1,1885.2,300,-5.3,50,839
2021-11-17 01:45:00,3.1,1615.8,300,-5.4,49,839
2021-11-17 02:00:00,3.1,1346.1,300,-5.5,49,839
2021-11-17 02:15:00,3.1,1171.5,300,-5.5,49,839
2021-11-17 02:30:00,3.1,1092.0,300,-5.5,48,839
2021-11-17 02:45:00,3.0,1012.5,300,-5.6,47,838
2021-11-17 03:00:00,3.0,933.0,300,-5.6,46,838
2021-11-17 03:15:00,3.0,879.0,296,-5.6,46,838
2021-11-17 03:30:00,3.0,851.1,289,-5.6,45,838
2021-11-17 03:45:00,2.9,822.9,281,-5.6,44,838
2021-11-17 04:00:00,2.9,795.0,274,-5.6,43,838
2021-11-17 04:15:00,2.9,784.2,270,-5.6,43,838
2021-11-17 04:30:00,2.9,791.1,270,-5.7,42,838
2021-11-17 04:45:00,2.8,797.7,270,-5.8,42,837
2021-11-17 05:00:00,2.8,804.6,270,-5.9,41,837
2021-11-17 05:15:00,2.8,775.8,270,-5.9,41,837
2021-11-17 05:30:00,2.8,711.9,270,-5.9,40,837
2021-11-17 05:45:00,2.7,648.0,270,-5.9,39,837
2021-11-17 06:00:00,2.7,584.1,270,-5.9,38,837
2021-11-17 06:15:00,2.7,538.8,270,-5.7,37,837
2021-11-17 06:30:00,2.6,512.1,270,-5.3,36,837
2021-11-17 06:45:00,2.6,485.7,270,-4.9,34,836
2021-11-17 07:00:00,2.5,459.0,270,-4.5,33,836
2021-11-17 07:15:00,2.5,455.1,270,-4.2,32,836
2021-11-17 07:30:00,2.5,473.4,270,-4.1,31,836
2021-11-17 07:45:00,2.4,491.7,270,-4.0,31,836
2021-11-17 08:00:00,2.4,510.0,270,-3.9,30,836
2021-11-17 08:15:00,2.4,558.3,270,-3.9,30,836
2021-11-17 08:30:00,2.4,636.9,270,-4.0,30,836
2021-11-17 08:45:00,2.4,715.8,270,-4.2,31,836
