DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-12-07 00:00:00,3.2,9156.0,90,-6.6,46,838
2021-12-07 00:15:00,3.1,9116.0,90,-6.7,46,838
2021-12-07 00:30:00,3.0,8957.0,90,-6.8,47,838
2021-12-07 00:45:00,3.0,8799.0,90,-6.9,47,838
2021-12-07 01:00:00,2.9,8641.0,90,-7.0,48,838
2021-12-07 01:15:00,2.9,8244.0,90,-7.2,48,838
2021-12-07 01:30:00,3.0,7609.0,90,-7.4,49,838
2021-12-07 01:45:00,3.0,6974.0,90,-7.6,50,838
2021-12-07 02:00:00,3.1,6339.0,90,-7.8,51,838
2021-12-07 02:15:00,3.0,5759.0,90,-7.9,51,838
2021-12-07 02:30:00,2.7,5234.0,90,-8.0,52,838
2021-12-07 02:45:00,2.4,4710.0,90,-8.1,52,838
2021-12-07 03:00:00,2.1,4185.0,90,-8.2,53,838
2021-12-07 03:15:00,1.9,3607.0,79,-8.1,53,838
2021-12-07 03:30:00,1.8,2974.0,56,-7.9,52,838
2021-12-07 03:45:00,1.6,2342.0,34,-7.8,51,838
2021-12-07 04:00:00,1.5,1709.0,11,-7.6,50,838
2021-12-07 04:15:00,1.6,1455.0,349,-7.5,50,838
2021-12-07 04:30:00,1.9,1579.0,326,-7.4,50,838
2021-12-07 04:45:00,2.3,1702.0,304,-7.4,49,838
2021-12-07 05:00:00,2.6,1826.0,281,-7.3,49,838
2021-12-07 05:15:00,2.9,2173.0,274,-7.4,50,838
2021-12-07 05:30:00,3.0,2744.0,281,-7.5,51,838
2021-12-07 05:45:00,3.1,3314.0,289,-7.6,52,838
2021-12-07 06:00:00,3.2,3885.0,296,-7.7,53,838
2021-12-07 06:15:00,3.4,4825.0,300,-7.8,53,838
2021-12-07 06:30:00,3.5,6136.0,300,-7.7,53,838
2021-12-07 06:45:00,3.7,7446.0,300,-7.7,54,838
2021-12-07 07:00:00,3.8,8757.0,300,-7.6,54,838
2021-12-07 07:15:00,4.0,10030.0,300,-7.6,54,838
2021-12-07 07:30:00,4.1,11267.0,300,-7.6,54,838
2021-12-07 07:45:00,4.3,12503.0,300,-7.7,55,839
2021-12-07 08:00:00,4.4,13740.0,300,-7.7,55,839
2021-12-07 08:15:00,4.6,16198.0,300,-7.7,55,839
2021-12-07 08:30:00,4.7,18842.0,300,-7.7,55,839
2021-12-07 08:45:00,4.9,22774.0,300,-7.6,54,839
2021-12-07 09:00:00,5.0,27074.0,300,-7.6,54,839
2021-12-07 09:15:00,5.2,31763.0,300,-7.4,54,839
2021-12-07 09:30:00,5.3,36846.0,300,-7.1,53,839
2021-12-07 09:45:00,5.5,42305.0,300,-6.8,52,840
2021-12-07 10:00:00,5.6,48138.0,300,-6.5,51,840
2021-12-07 10:15:00,5.8,54797.0,300,-6.0,49,840
2021-12-07 10:30:00,5.9,62356.0,300,-5.5,47,840
2021-12-07 10:45:00,6.1,70390.0,300,-5.0,45,840
2021-12-07 11:00:00,6.2,75143.0,300,-4.5,43,840
2021-12-07 11:15:00,6.4,78448.0,300,-4.0,41,840
2021-12-07 11:30:00,6.6,80307.0,300,-3.6,40,840
2021-12-07 11:45:00,6.9,82166.0,300,-3.3,39,840
2021-12-07 12:00:00,7.1,84025.0,300,-2.9,38,840
2021-12-07 12:15:00,7.3,89077.0,296,-2.6,37,840
2021-12-07 12:30:00,7.6,97323.0,289,-2.3,36,840
2021-12-07 12:45:00,7.8,105570.0,281,-2.0,35,839
2021-12-07 13:00:00,8.1,113816.0,274,-1.7,34,839
2021-12-07 13:15:00,8.3,127053.0,270,-1.5,33,839
2021-12-07 13:30:00,8.6,139845.0,270,-1.4,32,839
2021-12-07 13:45:00,8.9,146586.0,270,-1.2,32,838
2021-12-07 14:00:00,9.2,153328.0,270,-1.1,31,838
2021-12-07 14:15:00,9.2,158177.0,270,-1.0,31,838
2021-12-07 14:30:00,9.1,161134.0,270,-0.9,31,838
2021-12-07 14:45:00,9.0,164091.0,270,-0.8,30,838
2021-12-07 15:00:00,8.9,167048.0,270,-0.7,30,838
2021-12-07 15:15:00,8.7,168319.0,270,-0.7,30,838
2021-12-07 15:30:00,8.6,167904.0,270,-0.7,30,838
2021-12-07 15:45:00,8.4,167488.0,270,-0.8,29,838
2021-12-07 16:00:00,8.3,167074.0,270,-0.8,29,838
2021-12-07 16:15:00,8.1,164450.0,270,-0.9,29,838
2021-12-07 16:30:00,8.0,159619.0,270,-1.1,30,838
2021-12-07 16:45:00,7.9,154787.0,270,-1.4,31,839
2021-12-07 17:00:00,7.8,149955.0,270,-1.6,32,839
2021-12-07 17:15:00,7.7,147027.0,270,-1.8,33,839
2021-12-07 17:30:00,7.7,146001.0,270,-2.1,34,839
2021-12-07 17:45:00,7.8,144975.0,270,-2.4,35,839
2021-12-07 18:00:00,7.8,143948.0,270,-2.7,36,839
2021-12-07 18:15:00,7.8,141611.0,270,-2.9,36,839
2021-12-07 18:30:00,7.8,137963.0,270,-3.1,37,839
2021-12-07 18:45:00,7.9,134314.0,270,-3.4,38,840
2021-12-07 19:00:00,7.9,130667.0,270,-3.6,39,840
2021-12-07 19:15:00,7.9,127082.0,270,-3.8,39,840
2021-12-07 19:30:00,7.9,123559.0,270,-4.0,40,840
2021-12-07 19:45:00,8.0,120035.0,270,-4.1,41,840
2021-12-07 20:00:00,8.0,116512.0,270,-4.3,42,840
2021-12-07 20:15:00,8.0,114066.0,270,-4.5,42,840
2021-12-07 20:30:00,8.1,112695.0,270,-4.6,43,840
2021-12-07 20:45:00,8.2,111326.0,270,-4.8,44,840
2021-12-07 21:00:00,8.3,109955.0,270,-4.9,45,840
2021-12-07 21:15:00,8.4,107674.0,270,-5.1,45,840
2021-12-07 21:30:00,8.5,104480.0,270,-5.3,46,840
2021-12-07 21:45:00,8.6,101287.0,270,-5.4,47,840
2021-12-07 22:00:00,8.7,98094.0,270,-5.6,48,840
2021-12-07 22:15:00,8.8,94642.0,270,-5.8,48,840
2021-12-07 22:30:00,8.9,90930.0,270,-5.9,49,840
2021-12-07 22:45:00,9.0,87220.0,270,-6.0,50,840
2021-12-07 23:00:00,9.1,83509.0,270,-6.1,51,840
2021-12-07 23:15:00,9.0,80763.0,270,-6.2,51,840
2021-12-07 23:30:00,8.9,78983.0,270,-6.3,52,840
2021-12-07 23:45:00,8.8,77205.0,270,-6.4,52,840
