DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-11-09 00:00:00,3.4,5675.0,300,-8.1,19,846
2021-11-09 00:15:00,3.4,4972.0,300,-8.2,19,846
2021-11-09 00:30:00,3.3,4476.0,300,-8.3,19,846
2021-11-09 00:45:00,3.2,3980.0,300,-8.3,19,846
2021-11-09 01:00:00,3.1,3484.0,300,-8.4,19,846
2021-11-09 01:15:00,3.1,2973.0,300,-8.2,19,846
2021-11-09 01:30:00,3.0,2447.0,300,-7.8,18,846
2021-11-09 01:45:00,2.9,1920.0,300,-7.4,17,846
2021-11-09 02:00:00,2.8,1394.0,300,-7.0,16,846
2021-11-09 02:15:00,2.8,1043.0,300,-6.7,16,846
2021-11-09 02:30:00,2.7,867.0,300,-6.5,16,846
2021-11-09 02:45:00,2.6,691.0,300,-6.4,15,846
2021-11-09 03:00:00,2.5,515.0,300,-6.2,15,846
2021-11-09 03:15:00,2.5,439.0,296,-6.1,15,846
2021-11-09 03:30:00,2.5,464.0,289,-6.1,15,846
2021-11-09 03:45:00,2.4,489.0,281,-6.1,15,845
2021-11-09 04:00:00,2.4,514.0,274,-6.1,15,845
2021-11-09 04:15:00,2.4,478.0,270,-6.1,15,845
2021-11-09 04:30:00,2.5,382.0,270,-6.1,15,845
2021-11-09 04:45:00,2.5,286.0,270,-6.2,15,845
2021-11-09 05:00:00,2.6,190.0,270,-6.2,15,845
2021-11-09 05:15:00,2.6,148.0,270,-6.2,15,845
2021-11-09 05:30:00,2.5,161.0,270,-6.3,15,845
2021-11-09 05:45:00,2.4,173.0,270,-6.4,16,845
2021-11-09 06:00:00,2.3,186.0,270,-6.5,16,845
2021-11-09 06:15:00,2.3,212.0,270,-6.5,16,845
2021-11-09 06:30:00,2.3,252.0,270,-6.6,16,845
2021-11-09 06:45:00,2.4,293.0,270,-6.7,17,846
2021-11-09 07:00:00,2.4,333.0,270,-6.8,17,846
2021-11-09 07:15:00,2.4,473.0,270,-6.9,17,846
2021-11-09 07:30:00,2.5,713.0,270,-7.0,17,846
2021-11-09 07:45:00,2.5,952.0,270,-7.1,18,846
2021-11-09 08:00:00,2.6,1192.0,270,-7.2,18,846
2021-11-09 08:15:00,2.6,1337.0,270,-7.2,18,846
2021-11-09 08:30:00,2.6,1386.0,270,-7.1,18,846
2021-11-09 08:45:00,2.6,1435.0,270,-7.0,18,846
2021-11-09 09:00:00,2.6,1484.0,270,-6.9,18,846
2021-11-09 09:15:00,2.6,1585.0,270,-6.9,18,846
2021-11-09 09:30:00,2.7,1739.0,270,-6.9,18,846
2021-11-09 09:45:00,2.7,1894.0,270,-6.8,19,847
2021-11-09 10:00:00,2.8,2048.0,270,-6.8,19,847
