DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-12-27 00:00:00,9.8,86049.6,90,-17.3,61,844
2021-12-27 00:15:00,9.7,71866.8,90,-17.5,61,844
2021-12-27 00:30:00,9.6,58086.5,90,-17.6,62,844
2021-12-27 00:45:00,9.5,50656.05,90,-17.7,62,844
2021-12-27 01:00:00,9.4,43585.6,90,-17.8,63,844
2021-12-27 01:15:00,9.3,36655.5,90,-17.9,63,844
2021-12-27 01:30:00,9.2,32955.78,90,-18.0,64,844
2021-12-27 01:45:00,9.1,28500.3,90,-18.1,64,844
2021-12-27 02:00:00,9.0,27041.1,90,-18.2,65,844
2021-12-27 02:15:00,8.9,25946.1,90,-18.3,65,844
2021-12-27 02:30:00,8.7,25215.6,90,-18.4,65,844
2021-12-27 02:45:00,8.6,24484.8,90,-18.5,66,843
2021-12-27 03:00:00,8.4,23754.3,90,-18.6,66,843
2021-12-27 03:15:00,8.2,23104.5,90,-18.7,66,843
2021-12-27 03:30:00,8.1,22535.4,90,-18.8,66,843
2021-12-27 03:45:00,7.9,21966.6,90,-18.9,66,843
2021-12-27 04:00:00,7.8,21397.5,90,-19.0,66,843
2021-12-27 04:15:00,7.6,20785.2,90,-19.0,66,843
2021-12-27 04:30:00,7.4,20129.4,90,-19.0,66,843
2021-12-27 04:45:00,7.3,19473.9,90,-19.1,66,842
2021-12-27 05:00:00,7.1,18818.1,90,-19.1,66,842
2021-12-27 05:15:00,6.9,18083.7,90,-19.1,66,842
2021-12-27 05:30:00,6.8,17271.0,90,-19.1,66,842
2021-12-27 05:45:00,6.6,16458.0,90,-19.2,65,842
2021-12-27 06:00:00,6.5,15645.3,90,-19.2,65,842
2021-12-27 06:15:00,6.3,14942.4,90,-19.2,65,842
2021-12-27 06:30:00,6.1,14349.3,90,-19.2,65,842
2021-12-27 06:45:00,6.0,13756.2,90,-19.3,65,842
2021-12-27 07:00:00,5.8,13163.1,90,-19.3,65,842
2021-12-27 07:15:00,5.6,12635.1,90,-19.3,65,842
2021-12-27 07:30:00,5.4,12172.5,90,-19.3,65,842
2021-12-27 07:45:00,5.3,11709.9,90,-19.4,64,842
2021-12-27 08:00:00,5.1,11247.3,90,-19.4,64,842
