DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-12-29 00:00:00,2.1,1071.22,300,-12.6,53,844
2021-12-29 00:15:00,2.1,1037.4,296,-12.4,52,844
2021-12-29 00:30:00,2.1,1022.96,289,-12.1,51,844
2021-12-29 00:45:00,2.1,1008.52,281,-11.8,50,844
2021-12-29 01:00:00,2.1,994.08,274,-11.5,49,844
2021-12-29 01:15:00,2.1,986.48,270,-11.3,48,844
2021-12-29 01:30:00,2.2,986.1,270,-11.0,47,844
2021-12-29 01:45:00,2.3,985.34,270,-10.8,46,844
2021-12-29 02:00:00,2.4,984.96,270,-10.5,45,844
2021-12-29 02:15:00,2.4,1054.5,270,-10.3,44,844
2021-12-29 02:30:00,2.4,1194.72,270,-10.1,43,844
2021-12-29 02:45:00,2.4,1334.94,270,-10.0,43,843
2021-12-29 03:00:00,2.4,1475.16,270,-9.8,42,843
2021-12-29 03:15:00,2.4,1584.22,270,-9.7,42,843
2021-12-29 03:30:00,2.4,1662.5,270,-9.8,42,843
2021-12-29 03:45:00,2.5,1740.78,270,-9.9,43,843
2021-12-29 04:00:00,2.5,1819.06,270,-10.0,43,843
2021-12-29 04:15:00,2.5,1896.96,270,-10.2,43,843
2021-12-29 04:30:00,2.5,1974.48,270,-10.3,44,843
2021-12-29 04:45:00,2.6,2052.0,270,-10.5,44,843
2021-12-29 05:00:00,2.6,2129.52,270,-10.6,45,843
2021-12-29 05:15:00,2.6,2245.04,270,-10.7,45,843
2021-12-29 05:30:00,2.6,2398.18,270,-10.8,45,843
2021-12-29 05:45:00,2.5,2551.32,270,-10.9,46,843
2021-12-29 06:00:00,2.5,2704.46,270,-11.0,46,843
2021-12-29 06:15:00,2.5,2786.16,270,-11.1,46,843
2021-12-29 06:30:00,2.5,2796.04,270,-11.1,46,843
2021-12-29 06:45:00,2.6,2805.92,270,-11.2,46,843
2021-12-29 07:00:00,2.6,2815.8,270,-11.2,46,843
2021-12-29 07:15:00,2.6,2911.56,270,-11.2,46,843
2021-12-29 07:30:00,2.7,3093.58,270,-11.3,46,843
2021-12-29 07:45:00,2.8,3275.6,270,-11.3,47,843
2021-12-29 08:00:00,2.9,3457.62,270,-11.4,47,843
2021-12-29 08:15:00,2.9,3738.82,270,-11.5,47,843
2021-12-29 08:30:00,2.9,4119.58,270,-11.8,48,843
2021-12-29 08:45:00,3.0,4499.96,270,-12.1,49,844
2021-12-29 09:00:00,3.0,4880.72,270,-12.4,50,844
2021-12-29 09:15:00,3.0,5338.62,270,-12.7,51,844
2021-12-29 09:30:00,3.1,5873.66,270,-13.2,54,844
2021-12-29 09:45:00,3.2,6408.32,270,-13.7,56,845
2021-12-29 10:00:00,3.3,6943.36,270,-14.2,59,845
2021-12-29 10:15:00,3.4,7715.14,270,-14.0,59,845
2021-12-29 10:30:00,3.5,8723.66,270,-13.3,56,845
2021-12-29 10:45:00,3.6,9732.18,270,-12.5,53,845
