DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-12-01 00:00:00,5.9,47390.0,270,-11.6,68,845
2021-12-01 00:15:00,5.9,47110.0,274,-11.6,68,845
2021-12-01 00:30:00,5.9,47000.0,281,-11.7,68,845
2021-12-01 00:45:00,5.9,46860.0,289,-11.7,69,845
2021-12-01 01:00:00,5.9,46680.0,296,-11.8,69,845
2021-12-01 01:15:00,5.9,46440.0,300,-11.8,69,845
2021-12-01 01:30:00,5.9,46150.0,300,-11.9,70,845
2021-12-01 01:45:00,5.9,45870.0,300,-11.9,70,845
2021-12-01 02:00:00,5.9,45660.0,300,-12.0,71,845
2021-12-01 02:15:00,5.9,45580.0,300,-12.0,71,845
2021-12-01 02:30:00,5.9,45620.0,300,-12.1,71,845
2021-12-01 02:45:00,5.8,45740.0,300,-12.1,72,845
2021-12-01 03:00:00,5.8,45880.0,300,-12.2,72,845
2021-12-01 03:15:00,5.8,45990.0,300,-12.2,72,845
2021-12-01 03:30:00,5.8,46060.0,300,-12.2,72,845
2021-12-01 03:45:00,5.8,46120.0,300,-12.3,71,845
2021-12-01 04:00:00,5.8,46220.0,300,-12.3,71,845
2021-12-01 04:15:00,5.8,46390.0,300,-12.3,71,845
2021-12-01 04:30:00,5.8,46620.0,300,-12.4,71,845
2021-12-01 04:45:00,5.9,46890.0,300,-12.4,70,845
2021-12-01 05:00:00,5.9,47170.0,300,-12.5,70,845
2021-12-01 05:15:00,5.9,47410.0,300,-12.5,70,845
2021-12-01 05:30:00,5.9,47630.0,300,-12.5,70,845
2021-12-01 05:45:00,5.9,47830.0,300,-12.6,70,845
2021-12-01 06:00:00,5.9,48060.0,300,-12.6,70,845
2021-12-01 06:15:00,5.9,48320.0,300,-12.6,70,845
2021-12-01 06:30:00,5.9,48650.0,300,-12.6,70,845
2021-12-01 06:45:00,5.8,49070.0,300,-12.7,70,845
2021-12-01 07:00:00,5.8,49600.0,300,-12.7,70,845
2021-12-01 07:15:00,5.8,50290.0,300,-12.7,70,845
2021-12-01 07:30:00,5.8,51100.0,300,-12.7,70,845
2021-12-01 07:45:00,5.9,52010.0,300,-12.8,71,846
2021-12-01 08:00:00,5.9,52950.0,300,-12.8,71,846
2021-12-01 08:15:00,5.9,53880.0,300,-12.8,71,846
2021-12-01 08:30:00,5.9,54810.0,300,-12.8,71,846
2021-12-01 08:45:00,5.9,55770.0,300,-12.7,72,846
2021-12-01 09:00:00,5.9,56830.0,300,-12.7,72,846
2021-12-01 09:15:00,5.9,58040.0,300,-12.4,71,846
2021-12-01 09:30:00,6.0,59410.0,300,-11.9,70,846
2021-12-01 09:45:00,6.1,60920.0,300,-11.4,68,847
2021-12-01 10:00:00,6.2,62620.0,300,-10.9,67,847
2021-12-01 10:15:00,6.2,64660.0,300,-10.4,65,847
