DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-11-29 00:00:00,9.4,97140.0,270,-9.9,49,853
2021-11-29 00:15:00,9.1,95880.0,274,-9.9,49,853
2021-11-29 00:30:00,8.8,95230.0,281,-10.0,49,853
2021-11-29 00:45:00,8.5,94590.0,289,-10.1,48,853
2021-11-29 01:00:00,8.2,93950.0,296,-10.2,48,853
2021-11-29 01:15:00,8.0,93060.0,300,-10.2,48,853
2021-11-29 01:30:00,7.8,91910.0,300,-10.3,48,853
2021-11-29 01:45:00,7.5,90770.0,300,-10.4,49,852
2021-11-29 02:00:00,7.3,89620.0,300,-10.5,49,852
2021-11-29 02:15:00,7.2,88280.0,300,-10.5,49,852
2021-11-29 02:30:00,7.1,86760.0,300,-10.5,48,852
2021-11-29 02:45:00,7.0,85230.0,300,-10.6,48,851
2021-11-29 03:00:00,6.9,83700.0,300,-10.6,47,851
2021-11-29 03:15:00,6.9,81860.0,300,-10.6,47,851
2021-11-29 03:30:00,6.8,79710.0,300,-10.6,46,851
2021-11-29 03:45:00,6.8,77600.0,300,-10.6,45,851
2021-11-29 04:00:00,6.7,75510.0,300,-10.6,44,851
2021-11-29 04:15:00,6.7,65750.0,300,-10.6,44,851
2021-11-29 04:30:00,6.6,40580.0,300,-10.5,43,851
2021-11-29 04:45:00,6.5,20856.0,300,-10.5,42,850
2021-11-29 05:00:00,6.4,13518.0,300,-10.4,41,850
2021-11-29 05:15:00,6.4,13128.0,300,-10.4,41,850
2021-11-29 05:30:00,6.3,12730.0,300,-10.4,41,850
2021-11-29 05:45:00,6.2,12334.0,300,-10.4,41,850
2021-11-29 06:00:00,6.1,11936.0,300,-10.4,41,850
2021-11-29 06:15:00,6.0,11574.0,300,-10.4,41,850
2021-11-29 06:30:00,5.9,11244.0,300,-10.4,41,850
2021-11-29 06:45:00,5.8,10914.0,300,-10.5,41,849
2021-11-29 07:00:00,5.7,10586.0,300,-10.5,41,849
2021-11-29 07:15:00,5.6,10268.0,300,-10.5,41,849
2021-11-29 07:30:00,5.5,9962.0,300,-10.5,41,849
2021-11-29 07:45:00,5.4,9656.0,300,-10.5,40,849
2021-11-29 08:00:00,5.3,9350.0,300,-10.5,40,849
2021-11-29 08:15:00,5.3,9172.0,300,-10.5,40,849
2021-11-29 08:30:00,5.2,9126.0,300,-10.5,39,849
2021-11-29 08:45:00,5.2,9080.0,300,-10.4,38,850
2021-11-29 09:00:00,5.1,9032.0,300,-10.4,37,850
2021-11-29 09:15:00,5.1,9098.0,300,-10.1,36,850
2021-11-29 09:30:00,5.0,9278.0,300,-9.4,34,850
2021-11-29 09:45:00,4.9,9458.0,300,-8.7,31,850
2021-11-29 10:00:00,4.8,9638.0,300,-8.0,29,850
2021-11-29 10:15:00,4.8,9842.0,300,-7.3,27,850
2021-11-29 10:30:00,4.7,10074.0,300,-6.5,25,850
2021-11-29 10:45:00,4.7,10306.0,300,-5.6,24,850
2021-11-29 11:00:00,4.6,10536.0,300,-4.8,22,850
2021-11-29 11:15:00,4.6,10600.0,300,-4.1,21,850
2021-11-29 11:30:00,4.6,10494.0,300,-3.5,20,850
2021-11-29 11:45:00,4.7,10388.0,300,-3.0,19,849
2021-11-29 12:00:00,4.7,16520.0,300,-2.4,18,849
2021-11-29 12:15:00,4.7,30570.0,296,-1.9,17,849
2021-11-29 12:30:00,4.8,40730.0,289,-1.6,17,849
2021-11-29 12:45:00,4.8,47050.0,281,-1.3,17,848
2021-11-29 13:00:00,4.9,50600.0,274,-1.0,17,848
2021-11-29 13:15:00,5.0,52640.0,270,-0.7,17,848
2021-11-29 13:30:00,5.1,54030.0,270,-0.4,17,848
2021-11-29 13:45:00,5.2,54920.0,270,-0.2,16,848
2021-11-29 14:00:00,5.3,54720.0,270,0.1,16,848
2021-11-29 14:15:00,5.3,52230.0,270,0.3,16,848
2021-11-29 14:30:00,5.2,45950.0,270,0.4,16,848
2021-11-29 14:45:00,5.2,34790.0,270,0.6,17,847
2021-11-29 15:00:00,5.1,18880.0,270,0.7,17,847
2021-11-29 15:15:00,5.1,11442.0,270,0.8,17,847
2021-11-29 15:30:00,5.1,11086.0,270,0.7,18,847
2021-11-29 15:45:00,5.0,10730.0,270,0.6,18,847
2021-11-29 16:00:00,5.0,10376.0,270,0.5,19,847
2021-11-29 16:15:00,5.0,9906.0,270,0.4,20,847
2021-11-29 16:30:00,4.9,9322.0,270,0.1,21,847
2021-11-29 16:45:00,4.9,8738.0,270,-0.2,22,847
2021-11-29 17:00:00,4.8,8154.0,270,-0.5,23,847
2021-11-29 17:15:00,4.7,7556.0,270,-0.9,24,847
2021-11-29 17:30:00,4.6,6944.0,270,-1.6,26,847
2021-11-29 17:45:00,4.4,6332.0,270,-2.3,27,847
2021-11-29 18:00:00,4.3,5718.0,270,-3.0,29,847
2021-11-29 18:15:00,4.1,5114.0,274,-3.6,31,847
2021-11-29 18:30:00,4.0,4516.0,281,-4.1,32,847
2021-11-29 18:45:00,3.9,3918.0,289,-4.6,33,847
2021-11-29 19:00:00,3.8,3318.0,296,-5.1,34,847
2021-11-29 19:15:00,3.6,2816.0,300,-5.5,35,847
2021-11-29 19:30:00,3.5,2408.0,300,-5.7,35,847
2021-11-29 19:45:00,3.3,2002.0,300,-6.0,35,847
2021-11-29 20:00:00,3.2,1594.0,300,-6.2,35,847
2021-11-29 20:15:00,3.0,1326.0,296,-6.1,34,847
2021-11-29 20:30:00,2.8,1198.0,289,-5.8,32,847
2021-11-29 20:45:00,2.7,1070.0,281,-5.4,31,847
2021-11-29 21:00:00,2.5,942.0,274,-5.1,29,847
2021-11-29 21:15:00,2.4,960.0,270,-4.9,28,847
2021-11-29 21:30:00,2.3,1126.0,270,-4.8,27,847
2021-11-29 21:45:00,2.3,1292.0,270,-4.8,26,847
2021-11-29 22:00:00,2.2,1458.0,270,-4.7,25,847
2021-11-29 22:15:00,2.3,1606.0,270,-4.9,25,847
2021-11-29 22:30:00,2.4,1738.0,270,-5.4,25,847
2021-11-29 22:45:00,2.5,1870.0,270,-5.8,26,847
2021-11-29 23:00:00,2.6,2002.0,270,-6.3,26,847
2021-11-29 23:15:00,2.6,2118.0,270,-6.6,26,847
2021-11-29 23:30:00,2.5,2222.0,270,-6.8,25,847
2021-11-29 23:45:00,2.5,2324.0,270,-7.1,25,846
