DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-12-04 00:00:00,4.5,21131.0,300,-6.7,36,843
2021-12-04 00:15:00,4.5,21117.0,300,-6.7,36,843
2021-12-04 00:30:00,4.5,21057.0,300,-6.8,36,843
2021-12-04 00:45:00,4.4,20998.0,300,-6.9,37,843
2021-12-04 01:00:00,4.4,20938.0,300,-7.0,37,843
2021-12-04 01:15:00,4.4,20755.0,300,-7.0,37,843
2021-12-04 01:30:00,4.4,20446.0,300,-7.1,38,843
2021-12-04 01:45:00,4.3,20138.0,300,-7.1,39,843
2021-12-04 02:00:00,4.3,19829.0,300,-7.2,40,843
2021-12-04 02:15:00,4.3,19617.0,300,-7.2,40,843
2021-12-04 02:30:00,4.2,19501.0,300,-7.3,41,843
2021-12-04 02:45:00,4.2,19385.0,300,-7.4,41,843
2021-12-04 03:00:00,4.1,19270.0,300,-7.5,42,843
2021-12-04 03:15:00,4.1,18985.0,296,-7.6,43,843
2021-12-04 03:30:00,4.1,18532.0,289,-7.8,44,843
2021-12-04 03:45:00,4.1,18079.0,281,-7.9,45,842
2021-12-04 04:00:00,4.1,17626.0,274,-8.1,46,842
2021-12-04 04:15:00,4.1,17246.0,270,-8.2,46,842
2021-12-04 04:30:00,4.1,16938.0,270,-8.3,47,842
2021-12-04 04:45:00,4.2,16631.0,270,-8.4,47,842
2021-12-04 05:00:00,4.2,16323.0,270,-8.5,48,842
2021-12-04 05:15:00,4.2,15991.0,270,-8.5,48,842
2021-12-04 05:30:00,4.2,15634.0,270,-8.6,48,842
2021-12-04 05:45:00,4.1,15277.0,270,-8.7,49,843
2021-12-04 06:00:00,4.1,14921.0,270,-8.8,49,843
2021-12-04 06:15:00,4.1,14680.0,270,-8.9,49,843
2021-12-04 06:30:00,4.1,14555.0,270,-9.0,49,843
2021-12-04 06:45:00,4.2,14430.0,270,-9.1,50,843
2021-12-04 07:00:00,4.2,14305.0,270,-9.2,50,843
2021-12-04 07:15:00,4.2,14142.0,270,-9.3,50,843
2021-12-04 07:30:00,4.2,13943.0,270,-9.4,50,843
2021-12-04 07:45:00,4.3,13743.0,270,-9.4,50,843
2021-12-04 08:00:00,4.3,13543.0,270,-9.5,50,843
2021-12-04 08:15:00,4.3,13344.0,270,-9.5,50,843
2021-12-04 08:30:00,4.2,13146.0,270,-9.5,49,843
2021-12-04 08:45:00,4.2,12948.0,270,-9.4,49,843
2021-12-04 09:00:00,4.1,12750.0,270,-9.4,48,843
2021-12-04 09:15:00,4.1,12780.0,270,-9.0,47,843
2021-12-04 09:30:00,4.0,13037.0,270,-8.2,44,843
