DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-12-10 00:00:00,2.9,4667.0,270,-3.8,53,842
2021-12-10 00:15:00,2.9,4796.0,270,-4.1,54,842
2021-12-10 00:30:00,3.0,5096.0,270,-4.8,56,842
2021-12-10 00:45:00,3.1,5396.0,270,-5.4,59,842
2021-12-10 01:00:00,3.2,5696.0,270,-6.1,61,842
2021-12-10 01:15:00,3.3,5667.0,270,-6.6,63,842
2021-12-10 01:30:00,3.4,5310.0,270,-7.0,64,842
2021-12-10 01:45:00,3.5,4954.0,270,-7.4,66,842
2021-12-10 02:00:00,3.6,4598.0,270,-7.8,67,842
2021-12-10 02:15:00,3.5,4382.0,274,-8.0,68,842
2021-12-10 02:30:00,3.3,4308.0,281,-8.1,68,842
2021-12-10 02:45:00,3.2,4234.0,289,-8.2,68,843
2021-12-10 03:00:00,3.0,4159.0,296,-8.3,68,843
2021-12-10 03:15:00,2.9,4096.0,304,-8.4,68,843
2021-12-10 03:30:00,2.9,4044.0,311,-8.6,69,843
2021-12-10 03:45:00,2.9,3992.0,319,-8.9,70,843
2021-12-10 04:00:00,2.9,3940.0,326,-9.1,71,843
2021-12-10 04:15:00,3.0,3888.0,334,-9.2,71,843
2021-12-10 04:30:00,3.1,3836.0,341,-9.3,72,843
2021-12-10 04:45:00,3.2,3784.0,349,-9.3,73,843
2021-12-10 05:00:00,3.3,3732.0,356,-9.4,74,843
2021-12-10 05:15:00,3.4,4142.0,0,-9.4,75,843
2021-12-10 05:30:00,3.4,5015.0,0,-9.4,77,843
2021-12-10 05:45:00,3.5,5888.0,0,-9.4,78,843
2021-12-10 06:00:00,3.5,6761.0,0,-9.4,80,843
2021-12-10 06:15:00,3.6,7568.0,4,-9.5,81,843
2021-12-10 06:30:00,3.9,8310.0,11,-9.8,82,843
2021-12-10 06:45:00,4.2,9050.0,19,-10.0,82,843
2021-12-10 07:00:00,4.5,9792.0,26,-10.3,83,843
2021-12-10 07:15:00,4.8,10210.0,30,-10.4,83,843
2021-12-10 07:30:00,5.1,10305.0,30,-10.4,82,843
2021-12-10 07:45:00,5.5,10400.0,30,-10.5,82,844
2021-12-10 08:00:00,5.8,10495.0,30,-10.5,81,844
2021-12-10 08:00:00,5.8,10495.0,30,-10.5,81,844
2021-12-10 08:15:00,6.0,10508.0,30,-10.5,81,844
2021-12-10 08:30:00,5.9,10439.0,30,-10.6,80,844
2021-12-10 08:45:00,5.9,10371.0,30,-10.7,80,845
2021-12-10 09:00:00,5.8,10302.0,30,-10.8,79,845
2021-12-10 09:15:00,5.8,10799.0,30,-10.6,78,845
2021-12-10 09:30:00,5.7,11861.0,30,-10.3,77,845
2021-12-10 09:45:00,5.7,12923.0,30,-10.0,75,845
2021-12-10 10:00:00,5.6,13985.0,30,-9.7,74,845
2021-12-10 10:15:00,5.6,14917.0,30,-9.2,71,845
2021-12-10 10:30:00,5.6,15718.0,30,-8.4,68,845
2021-12-10 10:45:00,5.6,16518.0,30,-7.5,64,845
2021-12-10 11:00:00,5.6,17319.0,30,-6.7,61,845
2021-12-10 11:15:00,5.4,17577.0,30,-6.0,58,845
2021-12-10 11:30:00,5.0,17292.0,30,-5.3,55,845
