DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-12-06 00:00:00,19.4,199220.0,60,-1.6,35,838
2021-12-06 00:15:00,19.4,199200.0,60,-1.8,35,838
2021-12-06 00:30:00,19.4,199180.0,60,-1.9,35,838
2021-12-06 00:45:00,19.4,199160.0,60,-2.1,36,838
2021-12-06 01:00:00,19.4,199130.0,60,-2.2,36,838
2021-12-06 01:15:00,19.4,199060.0,60,-2.4,36,838
2021-12-06 01:30:00,19.5,198960.0,60,-2.5,36,838
2021-12-06 01:45:00,19.5,198850.0,60,-2.6,37,837
2021-12-06 02:00:00,19.6,198750.0,60,-2.7,37,837
2021-12-06 02:15:00,19.6,198690.0,60,-2.8,37,837
2021-12-06 02:30:00,19.6,198660.0,60,-2.9,37,837
2021-12-06 02:45:00,19.5,198650.0,60,-3.0,37,837
2021-12-06 03:00:00,19.5,198670.0,60,-3.1,37,837
2021-12-06 03:15:00,19.5,198730.0,60,-3.3,37,837
2021-12-06 03:30:00,19.5,198810.0,60,-3.4,38,837
2021-12-06 03:45:00,19.5,198910.0,60,-3.5,38,836
2021-12-06 04:00:00,19.5,198980.0,60,-3.6,39,836
2021-12-06 04:15:00,19.5,199020.0,60,-3.7,39,836
2021-12-06 04:30:00,19.5,199030.0,60,-3.8,39,836
2021-12-06 04:45:00,19.5,199000.0,60,-3.9,40,836
2021-12-06 05:00:00,19.5,198960.0,60,-4.0,40,836
2021-12-06 05:15:00,19.4,198900.0,60,-4.1,40,836
2021-12-06 05:30:00,19.3,198830.0,60,-4.2,40,836
2021-12-06 05:45:00,19.2,199010.0,60,-4.3,41,836
2021-12-06 06:00:00,19.1,199740.0,60,-4.4,41,836
2021-12-06 06:15:00,19.0,201000.0,60,-4.5,41,836
2021-12-06 06:30:00,18.9,201000.0,60,-4.6,41,836
2021-12-06 06:45:00,18.9,201000.0,60,-4.7,42,836
2021-12-06 07:00:00,18.8,201000.0,60,-4.8,42,836
2021-12-06 07:15:00,18.8,201000.0,60,-5.0,42,836
2021-12-06 07:30:00,18.8,201000.0,60,-5.1,43,836
2021-12-06 07:45:00,18.7,201000.0,60,-5.3,43,837
2021-12-06 08:00:00,18.7,201000.0,60,-5.4,44,837
2021-12-06 08:15:00,18.5,201000.0,60,-5.5,44,837
2021-12-06 08:30:00,18.0,201000.0,60,-5.6,45,837
2021-12-06 08:45:00,17.5,201000.0,60,-5.7,45,838
2021-12-06 09:00:00,17.0,201000.0,60,-5.8,46,838
2021-12-06 09:15:00,16.6,201000.0,64,-5.7,46,838
2021-12-06 09:30:00,16.1,201000.0,71,-5.5,45,838
2021-12-06 09:45:00,15.6,201000.0,79,-5.3,45,838
2021-12-06 10:00:00,15.1,201000.0,86,-5.1,44,838
2021-12-06 10:15:00,14.6,201000.0,90,-4.8,44,838
2021-12-06 10:30:00,14.1,201000.0,90,-4.5,43,838
2021-12-06 10:45:00,13.6,201000.0,90,-4.2,42,839
2021-12-06 11:00:00,13.1,201000.0,90,-3.9,41,839
2021-12-06 11:15:00,12.6,201000.0,90,-3.5,39,839
2021-12-06 11:30:00,12.0,201000.0,90,-3.1,38,839
2021-12-06 11:45:00,11.5,201000.0,90,-2.6,37,838
2021-12-06 12:00:00,10.9,201000.0,90,-2.2,36,838
