DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-12-24 00:00:00,10.7,107538.0,60,-8.4,72,839
2021-12-24 00:15:00,10.6,104086.0,60,-8.6,72,839
2021-12-24 00:30:00,10.5,100436.0,60,-8.7,72,839
2021-12-24 00:45:00,10.4,96785.0,60,-8.9,73,839
2021-12-24 01:00:00,10.3,93134.0,60,-9.0,73,839
2021-12-24 01:15:00,10.2,89482.0,60,-9.2,73,839
2021-12-24 01:30:00,10.1,85828.0,60,-9.3,73,839
2021-12-24 01:45:00,10.0,82174.0,60,-9.5,74,839
2021-12-24 02:00:00,9.9,78521.0,60,-9.6,74,839
2021-12-24 02:15:00,9.8,75591.0,60,-9.8,74,839
2021-12-24 02:30:00,9.6,73386.0,60,-9.9,74,839
2021-12-24 02:45:00,9.4,71180.0,60,-10.0,75,840
2021-12-24 03:00:00,9.2,68974.0,60,-10.1,75,840
2021-12-24 03:15:00,9.0,66548.0,60,-10.2,75,840
2021-12-24 03:30:00,8.8,63901.0,60,-10.3,75,840
2021-12-24 03:45:00,8.7,61253.0,60,-10.4,75,840
2021-12-24 04:00:00,8.5,58606.0,60,-10.5,75,840
2021-12-24 04:15:00,8.3,56322.0,60,-10.6,75,840
2021-12-24 04:30:00,8.2,54405.0,60,-10.7,75,840
2021-12-24 04:45:00,8.0,52487.0,60,-10.8,75,840
2021-12-24 05:00:00,7.9,50570.0,60,-10.9,75,840
2021-12-24 05:15:00,7.7,48723.0,60,-11.0,75,840
2021-12-24 05:30:00,7.5,46950.0,60,-11.1,75,840
2021-12-24 05:45:00,7.4,45176.0,60,-11.2,75,841
2021-12-24 06:00:00,7.2,43402.0,60,-11.3,75,841
2021-12-24 06:15:00,7.0,41828.0,64,-11.4,75,841
2021-12-24 06:30:00,6.9,40454.0,71,-11.5,75,841
2021-12-24 06:45:00,6.7,39080.0,79,-11.6,75,841
2021-12-24 07:00:00,6.6,37706.0,86,-11.7,75,841
2021-12-24 07:15:00,6.5,36446.0,90,-11.8,75,841
2021-12-24 07:30:00,6.4,35299.0,90,-11.9,75,841
2021-12-24 07:45:00,6.3,34153.0,90,-12.0,75,842
2021-12-24 08:00:00,6.2,33006.0,90,-12.1,75,842
2021-12-24 08:15:00,6.1,31865.0,90,-12.2,75,842
2021-12-24 08:30:00,6.0,30727.0,90,-12.3,75,842
2021-12-24 08:45:00,5.9,29589.0,90,-12.4,75,842
2021-12-24 09:00:00,5.8,28451.0,90,-12.5,75,842
2021-12-24 09:15:00,5.6,27625.0,90,-12.3,75,842
2021-12-24 09:30:00,5.5,27110.0,90,-12.0,74,842
2021-12-24 09:45:00,5.4,26596.0,90,-11.7,73,843
2021-12-24 10:00:00,5.3,26082.0,90,-11.4,72,843
2021-12-24 10:15:00,5.2,25626.0,90,-10.8,71,843
2021-12-24 10:30:00,5.1,25230.0,90,-10.1,68,843
2021-12-24 10:45:00,5.0,24833.0,90,-9.4,65,843
2021-12-24 11:00:00,4.9,24437.0,90,-8.7,62,843
2021-12-24 11:15:00,4.7,23074.0,90,-8.1,60,843
2021-12-24 11:30:00,4.5,22040.0,90,-7.6,59,843
2021-12-24 11:45:00,4.3,20715.0,90,-7.0,57,843
2021-12-24 12:00:00,4.1,19702.0,90,-6.5,56,843
2021-12-24 12:15:00,3.9,19071.0,94,-6.0,55,843
2021-12-24 12:30:00,3.7,18911.0,101,-5.7,54,843
2021-12-24 12:45:00,3.6,18654.0,109,-5.4,53,842
2021-12-24 13:00:00,3.4,17538.0,116,-5.1,52,842
2021-12-24 13:15:00,3.3,16866.0,120,-4.8,51,842
2021-12-24 13:30:00,3.2,16639.0,120,-4.5,50,842
2021-12-24 13:45:00,3.1,16413.0,120,-4.3,49,842
2021-12-24 14:00:00,3.0,15483.0,120,-4.0,48,842
2021-12-24 14:15:00,3.0,14544.0,124,-3.8,48,842
2021-12-24 14:30:00,3.0,13600.0,131,-3.6,47,842
2021-12-24 14:45:00,3.0,12682.0,139,-3.5,47,842
2021-12-24 15:00:00,3.0,11788.0,146,-3.3,46,842
2021-12-24 15:15:00,3.0,10962.0,150,-3.2,46,842
2021-12-24 15:30:00,3.1,10195.0,150,-3.1,46,842
2021-12-24 15:45:00,3.2,9443.0,150,-3.1,46,842
2021-12-24 16:00:00,3.3,8707.0,150,-3.0,46,842
2021-12-24 16:15:00,3.4,8065.0,154,-3.0,46,842
2021-12-24 16:30:00,3.5,7499.0,161,-3.1,46,842
2021-12-24 16:45:00,3.6,7553.0,169,-3.2,46,842
2021-12-24 17:00:00,3.7,7607.0,176,-3.3,46,842
2021-12-24 17:15:00,3.8,8006.0,176,-3.5,47,842
2021-12-24 17:30:00,3.7,8752.0,169,-3.9,48,842
2021-12-24 17:45:00,3.6,9496.0,161,-4.2,49,842
2021-12-24 18:00:00,3.5,10241.0,154,-4.6,50,842
2021-12-24 18:15:00,3.4,10907.0,146,-5.0,52,842
2021-12-24 18:30:00,3.4,11493.0,139,-5.5,54,842
