DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-11-19 00:00:00,2.4,6443.2,270,-3.8,59,837
2021-11-19 00:15:00,2.3,7136.0,248,-4.1,61,837
2021-11-19 00:30:00,2.5,7836.0,203,-4.5,64,837
2021-11-19 00:45:00,2.6,8536.0,158,-4.9,67,836
2021-11-19 01:00:00,2.8,9236.0,113,-5.3,70,836
2021-11-19 01:15:00,3.0,10052.8,90,-5.6,72,836
2021-11-19 01:30:00,3.3,10985.6,90,-5.9,73,836
2021-11-19 01:45:00,3.5,11919.2,90,-6.2,75,836
2021-11-19 02:00:00,3.8,12852.0,90,-6.5,76,836
2021-11-19 02:15:00,3.9,14165.6,90,-6.7,77,836
2021-11-19 02:30:00,3.9,15859.2,90,-6.9,77,836
2021-11-19 02:45:00,3.8,17552.8,90,-7.2,78,836
2021-11-19 03:00:00,3.8,19246.4,90,-7.4,78,836
2021-11-19 03:15:00,4.0,21230.4,86,-7.5,78,836
2021-11-19 03:30:00,4.3,23504.0,79,-7.6,77,836
2021-11-19 03:45:00,4.6,25778.4,71,-7.7,76,836
2021-11-19 04:00:00,4.9,28052.0,64,-7.8,75,836
2021-11-19 04:15:00,5.3,29919.2,60,-8.0,74,836
2021-11-19 04:30:00,5.8,31380.0,60,-8.1,74,836
2021-11-19 04:45:00,6.3,32840.0,60,-8.3,74,836
2021-11-19 05:00:00,6.8,34300.8,60,-8.4,74,836
2021-11-19 05:15:00,7.0,35372.0,60,-8.5,74,836
2021-11-19 05:30:00,7.1,36053.6,60,-8.6,74,836
2021-11-19 05:45:00,7.1,36735.2,60,-8.7,74,836
2021-11-19 06:00:00,7.2,37416.8,60,-8.8,74,836
2021-11-19 06:15:00,7.2,38060.0,64,-8.9,74,836
2021-11-19 06:30:00,7.3,38664.8,71,-9.0,73,836
2021-11-19 06:45:00,7.3,39268.8,79,-9.0,73,836
2021-11-19 07:00:00,7.4,39873.6,86,-9.1,72,836
2021-11-19 07:15:00,7.5,40673.6,90,-9.1,72,836
2021-11-19 07:30:00,7.6,41668.8,90,-9.0,71,836
2021-11-19 07:45:00,7.7,42663.2,90,-9.0,70,836
