DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-11-02 00:00:00,3.6,18536.0,300,0.9,57,842
2021-11-02 00:15:00,3.6,18008.0,300,0.7,58,842
2021-11-02 00:30:00,3.5,17083.0,300,0.6,60,842
2021-11-02 00:45:00,3.5,16157.0,300,0.5,61,841
2021-11-02 01:00:00,3.4,15232.0,300,0.4,63,841
2021-11-02 01:15:00,3.4,14307.0,300,0.3,64,841
2021-11-02 01:30:00,3.3,13384.0,300,0.2,64,841
2021-11-02 01:45:00,3.3,12460.0,300,0.1,65,841
2021-11-02 02:00:00,3.2,11537.0,300,0.0,65,841
2021-11-02 02:15:00,3.2,10595.0,300,-0.1,65,841
2021-11-02 02:30:00,3.2,9635.0,300,-0.2,65,841
2021-11-02 02:45:00,3.1,8674.0,300,-0.3,66,840
2021-11-02 03:00:00,3.1,7714.0,300,-0.4,66,840
2021-11-02 03:15:00,3.1,6930.0,300,-0.5,66,840
2021-11-02 03:30:00,3.1,6322.0,300,-0.6,66,840
2021-11-02 03:45:00,3.0,5713.0,300,-0.7,66,840
2021-11-02 04:00:00,3.0,5105.0,300,-0.8,66,840
2021-11-02 04:15:00,3.0,4559.0,296,-1.0,66,840
2021-11-02 04:30:00,3.0,4075.0,289,-1.1,67,840
2021-11-02 04:45:00,3.0,3590.0,281,-1.2,67,840
2021-11-02 05:00:00,3.0,3106.0,274,-1.3,68,840
2021-11-02 05:15:00,3.0,2730.0,270,-1.5,68,840
2021-11-02 05:30:00,3.1,2462.0,270,-1.6,69,840
2021-11-02 05:45:00,3.1,2194.0,270,-1.7,70,840
2021-11-02 06:00:00,3.2,1926.0,270,-1.8,71,840
2021-11-02 06:15:00,3.2,1937.0,270,-2.0,72,840
2021-11-02 06:30:00,3.3,2228.0,270,-2.1,73,840
2021-11-02 06:45:00,3.4,2519.0,270,-2.3,74,841
2021-11-02 07:00:00,3.5,2810.0,270,-2.4,75,841
2021-11-02 07:15:00,3.5,3352.0,270,-2.5,75,841
2021-11-02 07:30:00,3.6,4146.0,270,-2.6,75,841
2021-11-02 07:45:00,3.7,4939.0,270,-2.6,75,842
2021-11-02 08:00:00,3.8,5733.0,270,-2.7,75,842
2021-11-02 08:15:00,3.8,6571.0,270,-2.5,75,842
2021-11-02 08:30:00,3.9,7452.0,270,-2.2,75,842
2021-11-02 08:45:00,4.0,8334.0,270,-1.9,74,842
2021-11-02 09:00:00,4.1,9215.0,270,-1.6,74,842
2021-11-02 09:15:00,4.2,10505.0,270,-1.1,72,842
2021-11-02 09:30:00,4.3,12202.0,270,-0.4,69,842
2021-11-02 09:45:00,4.4,13900.0,270,0.3,66,842
2021-11-02 10:00:00,4.5,15597.0,270,1.0,63,842
2021-11-02 10:15:00,4.6,18056.0,270,1.6,60,842
2021-11-02 10:30:00,4.7,21275.0,270,2.1,57,842
2021-11-02 10:45:00,4.8,24494.0,270,2.7,55,842
2021-11-02 11:00:00,4.9,27713.0,270,3.2,52,842
2021-11-02 11:15:00,5.1,34358.0,270,3.7,50,842
2021-11-02 11:30:00,5.5,44429.0,270,4.2,49,842
2021-11-02 11:45:00,6.0,54500.0,270,4.6,47,842
2021-11-02 12:00:00,6.4,64571.0,270,5.1,46,842
2021-11-02 12:15:00,6.8,76249.0,270,5.5,45,842
2021-11-02 12:30:00,7.3,89535.0,270,5.8,44,842
2021-11-02 12:45:00,7.7,102822.0,270,6.1,43,841
2021-11-02 13:00:00,8.2,116108.0,270,6.4,42,841
2021-11-02 13:15:00,8.6,128727.0,270,6.7,41,841
2021-11-02 13:30:00,9.0,140678.0,270,6.9,40,841
2021-11-02 13:45:00,9.5,152629.0,270,7.2,39,840
2021-11-02 14:00:00,9.9,164580.0,270,7.4,38,840
2021-11-02 14:15:00,10.1,172291.0,270,7.6,36,840
2021-11-02 14:30:00,10.1,175762.0,270,7.8,35,840
2021-11-02 14:45:00,10.1,179232.0,270,7.9,34,840
2021-11-02 15:00:00,10.1,182703.0,270,8.1,33,840
2021-11-02 15:15:00,10.1,184662.0,270,8.2,32,840
2021-11-02 15:30:00,10.1,185111.0,270,8.2,32,840
2021-11-02 15:45:00,10.2,185559.0,270,8.3,31,840
2021-11-02 16:00:00,10.2,186008.0,270,8.3,31,840
2021-11-02 16:15:00,10.2,185730.0,270,8.3,31,840
2021-11-02 16:30:00,10.2,184726.0,270,8.2,32,840
2021-11-02 16:45:00,10.3,183722.0,270,8.1,32,840
2021-11-02 17:00:00,10.3,182718.0,270,8.0,33,840
2021-11-02 17:15:00,10.2,180214.0,270,7.8,33,840
2021-11-02 17:30:00,10.0,176209.0,270,7.6,34,840
2021-11-02 17:45:00,9.9,172204.0,270,7.3,35,840
2021-11-02 18:00:00,9.7,168199.0,270,7.1,36,840
2021-11-02 18:15:00,9.5,162437.0,270,6.8,37,840
2021-11-02 18:30:00,9.4,154920.0,270,6.5,38,840
2021-11-02 18:45:00,9.2,147403.0,270,6.1,39,840
2021-11-02 19:00:00,9.1,139886.0,270,5.8,40,840
2021-11-02 19:15:00,8.9,131945.0,270,5.5,41,840
2021-11-02 19:30:00,8.8,123580.0,270,5.2,42,840
2021-11-02 19:45:00,8.6,115215.0,270,5.0,43,840
2021-11-02 20:00:00,8.5,106850.0,270,4.7,44,840
2021-11-02 20:15:00,8.3,99926.0,270,4.5,44,840
2021-11-02 20:30:00,8.2,94442.0,270,4.3,45,840
2021-11-02 20:45:00,8.0,88959.0,270,4.1,45,840
2021-11-02 21:00:00,7.9,83475.0,270,3.9,46,840
2021-11-02 21:15:00,7.7,78731.0,270,3.7,46,840
2021-11-02 21:30:00,7.6,74727.0,270,3.5,47,840
2021-11-02 21:45:00,7.4,70723.0,270,3.3,47,840
2021-11-02 22:00:00,7.3,66719.0,270,3.1,48,840
2021-11-02 22:15:00,7.1,63078.0,270,2.9,48,840
2021-11-02 22:30:00,7.0,59801.0,270,2.6,49,840
2021-11-02 22:45:00,6.8,56524.0,270,2.4,49,840
2021-11-02 23:00:00,6.7,53247.0,270,2.1,50,840
2021-11-02 23:15:00,6.5,50418.0,270,1.9,50,840
2021-11-02 23:30:00,6.3,48038.0,270,1.7,51,840
2021-11-02 23:45:00,6.1,45659.0,270,1.4,51,840
