DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-12-26 00:00:00,18.4,201000.0,90,-15.9,62,848
2021-12-26 00:15:00,18.4,201000.0,90,-16.0,62,848
2021-12-26 00:30:00,18.4,201000.0,90,-16.1,62,848
2021-12-26 00:45:00,18.4,201000.0,90,-16.2,63,848
2021-12-26 01:00:00,18.4,201000.0,90,-16.3,63,848
2021-12-26 01:15:00,18.4,201000.0,90,-16.4,63,848
2021-12-26 01:30:00,18.4,201000.0,90,-16.4,63,848
2021-12-26 01:45:00,18.4,201000.0,90,-16.5,62,847
2021-12-26 02:00:00,18.4,201000.0,90,-16.5,62,847
2021-12-26 02:15:00,18.4,201000.0,90,-16.5,62,847
2021-12-26 02:30:00,18.4,201000.0,90,-16.5,62,847
2021-12-26 02:45:00,18.4,201000.0,90,-16.5,62,847
2021-12-26 03:00:00,18.4,201000.0,90,-16.5,62,847
2021-12-26 03:15:00,18.4,201000.0,90,-16.5,62,847
2021-12-26 03:30:00,18.5,201000.0,90,-16.5,61,847
2021-12-26 03:45:00,18.5,201000.0,90,-16.6,61,846
2021-12-26 04:00:00,18.6,201000.0,90,-16.6,60,846
2021-12-26 04:15:00,18.6,201000.0,90,-16.6,60,846
2021-12-26 04:30:00,18.6,201000.0,90,-16.7,59,846
2021-12-26 04:45:00,18.6,201000.0,90,-16.7,59,846
2021-12-26 05:00:00,18.6,201000.0,90,-16.8,58,846
2021-12-26 05:15:00,18.6,201000.0,90,-16.8,58,846
2021-12-26 05:30:00,18.6,201000.0,90,-16.9,57,846
2021-12-26 05:45:00,18.7,201000.0,90,-17.0,57,846
2021-12-26 06:00:00,18.7,201000.0,90,-17.1,56,846
2021-12-26 06:15:00,18.7,201000.0,90,-17.1,56,846
2021-12-26 06:30:00,18.8,201000.0,90,-17.2,56,846
2021-12-26 06:45:00,18.8,201000.0,90,-17.3,55,846
2021-12-26 07:00:00,18.9,201000.0,90,-17.4,55,846
2021-12-26 07:15:00,18.9,201000.0,90,-17.4,55,846
2021-12-26 07:30:00,18.9,201000.0,90,-17.4,55,846
2021-12-26 07:45:00,19.0,201000.0,90,-17.5,56,845
2021-12-26 08:00:00,19.0,201000.0,90,-17.5,56,845
2021-12-26 08:15:00,19.0,201000.0,90,-17.5,56,845
2021-12-26 08:30:00,19.0,201000.0,90,-17.5,56,845
2021-12-26 08:45:00,19.1,201000.0,90,-17.6,57,846
2021-12-26 09:00:00,19.1,201000.0,90,-17.6,57,846
2021-12-26 09:15:00,19.1,201000.0,90,-17.5,57,846
2021-12-26 09:30:00,19.1,201000.0,90,-17.3,56,846
2021-12-26 09:45:00,19.2,201000.0,90,-17.0,56,846
2021-12-26 10:00:00,19.2,201000.0,90,-16.8,55,846
2021-12-26 10:15:00,19.2,201000.0,90,-16.5,54,846
2021-12-26 10:30:00,19.3,201000.0,90,-16.0,51,846
2021-12-26 10:45:00,19.3,201000.0,90,-15.6,49,845
2021-12-26 11:00:00,19.4,201000.0,90,-15.1,46,845
2021-12-26 11:15:00,19.2,201000.0,90,-14.6,45,845
2021-12-26 11:30:00,18.7,201000.0,90,-14.1,44,845
2021-12-26 11:45:00,18.2,201000.0,90,-13.6,44,845
2021-12-26 12:00:00,17.7,201000.0,90,-13.1,43,845
2021-12-26 12:15:00,17.2,201000.0,90,-12.7,43,845
2021-12-26 12:30:00,16.8,201000.0,90,-12.3,42,845
2021-12-26 12:45:00,16.3,201000.0,90,-12.0,42,844
2021-12-26 13:00:00,15.9,201000.0,90,-11.6,41,844
2021-12-26 13:15:00,15.5,201000.0,90,-11.3,41,844
2021-12-26 13:30:00,15.1,201000.0,90,-11.1,40,844
2021-12-26 13:45:00,14.6,201000.0,90,-10.8,40,844
2021-12-26 14:00:00,14.2,201000.0,90,-10.6,39,844
2021-12-26 14:15:00,13.9,201000.0,90,-10.4,39,844
2021-12-26 14:30:00,13.8,201000.0,90,-10.2,38,844
2021-12-26 14:45:00,13.6,201000.0,90,-10.1,37,844
