DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-11-10 00:00:00,3.6,5704.0,300,-8.2,30,846
2021-11-10 00:15:00,3.6,5370.0,300,-8.4,30,846
2021-11-10 00:30:00,3.6,5108.0,300,-8.6,31,846
2021-11-10 00:45:00,3.5,4846.0,300,-8.7,31,846
2021-11-10 01:00:00,3.5,4584.0,300,-8.9,32,846
2021-11-10 01:15:00,3.5,4159.0,300,-9.1,32,846
2021-11-10 01:30:00,3.5,3570.0,300,-9.2,33,846
2021-11-10 01:45:00,3.4,2982.0,300,-9.4,34,846
2021-11-10 02:00:00,3.4,2393.0,300,-9.5,35,846
2021-11-10 02:15:00,3.4,2037.0,300,-9.6,36,846
2021-11-10 02:30:00,3.4,1914.0,300,-9.7,37,846
2021-11-10 02:45:00,3.3,1790.0,300,-9.8,38,845
2021-11-10 03:00:00,3.3,1667.0,300,-9.9,39,845
2021-11-10 03:15:00,3.3,1546.0,296,-10.0,41,845
2021-11-10 03:30:00,3.3,1427.0,289,-10.1,42,845
2021-11-10 03:45:00,3.2,1308.0,281,-10.2,44,845
2021-11-10 04:00:00,3.2,1189.0,274,-10.3,45,845
2021-11-10 04:15:00,3.2,1078.0,270,-10.5,47,845
2021-11-10 04:30:00,3.2,974.0,270,-10.6,49,845
2021-11-10 04:45:00,3.3,871.0,270,-10.7,50,845
2021-11-10 05:00:00,3.3,767.0,270,-10.8,52,845
2021-11-10 05:15:00,3.3,679.0,270,-11.0,54,845
2021-11-10 05:30:00,3.3,606.0,270,-11.1,55,845
2021-11-10 05:45:00,3.3,533.0,270,-11.2,57,845
2021-11-10 06:00:00,3.3,460.0,270,-11.3,58,845
2021-11-10 06:15:00,3.3,409.0,270,-11.4,59,845
2021-11-10 06:30:00,3.3,379.0,270,-11.5,60,845
2021-11-10 06:45:00,3.3,350.0,270,-11.6,61,845
2021-11-10 07:00:00,3.3,320.0,270,-11.7,62,845
2021-11-10 07:15:00,3.3,333.0,270,-11.7,62,845
2021-11-10 07:30:00,3.3,388.0,270,-11.8,62,845
2021-11-10 07:45:00,3.4,444.0,270,-11.9,63,845
2021-11-10 08:00:00,3.4,499.0,270,-12.0,63,845
2021-11-10 08:15:00,3.4,580.0,270,-11.8,63,845
2021-11-10 08:30:00,3.4,686.0,270,-11.5,62,845
2021-11-10 08:45:00,3.4,791.0,270,-11.2,62,846
2021-11-10 09:00:00,3.4,897.0,270,-10.9,61,846
2021-11-10 09:15:00,3.4,1226.0,270,-10.3,59,846
2021-11-10 09:30:00,3.4,1779.0,270,-9.4,56,846
2021-11-10 09:45:00,3.4,2332.0,270,-8.5,52,846
2021-11-10 10:00:00,3.4,2885.0,270,-7.6,49,846
2021-11-10 10:15:00,3.4,3567.0,270,-6.8,46,846
2021-11-10 10:30:00,3.4,4378.0,270,-6.1,44,846
2021-11-10 10:45:00,3.5,5190.0,270,-5.4,41,846
2021-11-10 11:00:00,3.5,6001.0,270,-4.7,39,846
2021-11-10 11:15:00,3.6,7373.0,270,-4.2,37,846
2021-11-10 11:30:00,3.8,9305.0,270,-3.7,36,846
2021-11-10 11:45:00,3.9,11238.0,270,-3.2,34,846
2021-11-10 12:00:00,4.1,13170.0,270,-2.7,33,846
2021-11-10 12:15:00,4.3,16187.0,270,-2.3,32,846
2021-11-10 12:30:00,4.5,20290.0,270,-1.9,31,846
2021-11-10 12:45:00,4.7,24392.0,270,-1.5,30,845
2021-11-10 13:00:00,4.9,28495.0,270,-1.1,29,845
2021-11-10 13:15:00,5.1,32767.0,270,-0.7,28,845
2021-11-10 13:30:00,5.3,37209.0,270,-0.4,27,845
2021-11-10 13:45:00,5.4,41651.0,270,-0.1,26,845
2021-11-10 14:00:00,5.6,46093.0,270,0.2,25,845
2021-11-10 14:15:00,5.7,49788.0,270,0.4,25,845
2021-11-10 14:30:00,5.7,52736.0,270,0.7,24,845
2021-11-10 14:45:00,5.6,55683.0,270,1.0,23,845
2021-11-10 15:00:00,5.6,58631.0,270,1.3,22,845
2021-11-10 15:15:00,5.6,60397.0,270,1.4,22,845
2021-11-10 15:30:00,5.5,60980.0,270,1.4,22,845
2021-11-10 15:45:00,5.5,61563.0,270,1.5,22,844
2021-11-10 16:00:00,5.4,62146.0,270,1.5,22,844
2021-11-10 16:15:00,5.4,61962.0,270,1.4,22,844
2021-11-10 16:30:00,5.4,61009.0,270,1.3,22,844
2021-11-10 16:45:00,5.3,60056.0,270,1.2,23,845
2021-11-10 17:00:00,5.3,59103.0,270,1.1,23,845
2021-11-10 17:15:00,5.3,57624.0,270,0.8,24,845
2021-11-10 17:30:00,5.2,55618.0,270,0.4,25,845
2021-11-10 17:45:00,5.2,53612.0,270,-0.1,26,845
2021-11-10 18:00:00,5.1,51606.0,270,-0.5,27,845
2021-11-10 18:15:00,5.1,50069.0,270,-0.9,28,845
2021-11-10 18:30:00,5.0,49000.0,270,-1.4,29,845
2021-11-10 18:45:00,4.9,47931.0,270,-1.9,30,845
2021-11-10 19:00:00,4.8,46862.0,270,-2.4,31,845
2021-11-10 19:15:00,4.8,44227.0,270,-2.9,32,845
2021-11-10 19:30:00,4.7,40026.0,270,-3.2,33,845
2021-11-10 19:45:00,4.6,35825.0,270,-3.6,34,846
2021-11-10 20:00:00,4.5,31624.0,270,-3.9,35,846
2021-11-10 20:15:00,4.4,28040.0,270,-4.2,35,846
2021-11-10 20:30:00,4.3,25073.0,270,-4.5,36,846
2021-11-10 20:45:00,4.1,22106.0,270,-4.8,37,846
2021-11-10 21:00:00,4.0,19139.0,270,-5.1,38,846
2021-11-10 21:15:00,3.9,16789.0,274,-5.4,39,846
2021-11-10 21:30:00,3.8,15054.0,281,-5.7,40,846
2021-11-10 21:45:00,3.7,13320.0,289,-5.9,41,846
2021-11-10 22:00:00,3.6,11585.0,296,-6.2,42,846
2021-11-10 22:15:00,3.5,10140.0,300,-6.3,42,846
2021-11-10 22:30:00,3.4,8983.0,300,-6.4,42,846
2021-11-10 22:45:00,3.3,7826.0,300,-6.4,41,846
2021-11-10 23:00:00,3.2,6669.0,300,-6.5,41,846
2021-11-10 23:15:00,3.1,5849.0,300,-6.4,40,846
2021-11-10 23:30:00,3.1,5368.0,300,-6.2,39,846
2021-11-10 23:45:00,3.0,4887.0,300,-5.9,38,846
