DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-12-25 00:00:00,8.6,87308.0,90,-9.5,67,844
2021-12-25 00:15:00,8.8,92382.0,86,-9.5,67,844
2021-12-25 00:30:00,9.0,98895.0,79,-9.6,68,844
2021-12-25 00:45:00,9.3,105408.0,71,-9.7,69,844
2021-12-25 01:00:00,9.5,111921.0,64,-9.8,70,844
2021-12-25 01:15:00,9.7,117598.0,60,-9.9,70,844
2021-12-25 01:30:00,9.9,122439.0,60,-10.0,70,844
2021-12-25 01:45:00,10.2,127280.0,60,-10.1,71,844
2021-12-25 02:00:00,10.4,132121.0,60,-10.2,71,844
2021-12-25 02:15:00,10.6,137910.0,60,-10.3,71,844
2021-12-25 02:30:00,10.8,144647.0,60,-10.4,71,844
2021-12-25 02:45:00,11.0,151384.0,60,-10.5,71,845
2021-12-25 03:00:00,11.2,158121.0,60,-10.6,71,845
2021-12-25 03:15:00,11.4,164398.0,60,-10.8,71,845
2021-12-25 03:30:00,11.6,170215.0,60,-10.9,71,845
2021-12-25 03:45:00,11.8,176032.0,60,-11.0,71,845
2021-12-25 04:00:00,12.0,181849.0,60,-11.1,71,845
2021-12-25 04:15:00,12.2,186186.0,60,-11.3,71,845
2021-12-25 04:30:00,12.5,189045.0,60,-11.5,71,845
2021-12-25 04:45:00,12.8,191903.0,60,-11.6,70,845
2021-12-25 05:00:00,13.1,194762.0,60,-11.8,70,845
2021-12-25 05:15:00,13.3,196546.0,60,-12.0,70,845
2021-12-25 05:30:00,13.5,197255.0,60,-12.1,70,845
2021-12-25 05:45:00,13.6,197964.0,60,-12.2,70,845
2021-12-25 06:00:00,13.8,198673.0,60,-12.3,70,845
2021-12-25 06:15:00,14.0,199213.0,60,-12.5,70,845
2021-12-25 06:30:00,14.2,199584.0,60,-12.6,69,845
2021-12-25 06:45:00,14.4,199955.0,60,-12.8,69,846
2021-12-25 07:00:00,14.6,200326.0,60,-12.9,68,846
2021-12-25 07:15:00,14.8,200559.0,60,-13.1,68,846
2021-12-25 07:30:00,15.0,200656.0,60,-13.3,68,846
2021-12-25 07:45:00,15.2,200753.0,60,-13.5,67,846
2021-12-25 08:00:00,15.4,200850.0,60,-13.7,67,846
2021-12-25 08:15:00,15.6,201000.0,60,-13.9,67,846
2021-12-25 08:30:00,15.8,201000.0,60,-14.0,68,846
2021-12-25 08:45:00,16.0,201000.0,60,-14.2,69,847
2021-12-25 09:00:00,16.2,201000.0,60,-14.3,70,847
2021-12-25 09:15:00,16.4,201000.0,60,-14.3,69,847
2021-12-25 09:30:00,16.6,201000.0,60,-14.1,68,847
2021-12-25 09:45:00,16.9,201000.0,60,-14.0,67,848
