DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-12-21 00:00:00,5.6,5290.0,300,-5.7,18,835
2021-12-21 00:15:00,5.6,4850.0,296,-5.9,18,835
2021-12-21 00:30:00,5.5,4420.0,289,-6.0,18,835
2021-12-21 00:45:00,5.5,4020.0,281,-6.2,18,835
2021-12-21 01:00:00,5.4,3650.0,274,-6.3,18,835
2021-12-21 01:15:00,5.4,3320.0,270,-6.5,18,835
2021-12-21 01:30:00,5.4,3030.0,270,-6.6,18,835
2021-12-21 01:45:00,5.3,2790.0,270,-6.7,19,835
2021-12-21 02:00:00,5.3,2580.0,270,-6.8,19,835
2021-12-21 02:15:00,5.3,2410.0,270,-6.9,19,835
2021-12-21 02:30:00,5.2,2280.0,270,-7.0,19,835
2021-12-21 02:45:00,5.2,2160.0,270,-7.1,20,835
2021-12-21 03:00:00,5.1,2050.0,270,-7.2,20,835
2021-12-21 03:15:00,5.1,1950.0,270,-7.4,20,835
2021-12-21 03:30:00,5.1,1850.0,270,-7.6,20,835
2021-12-21 03:45:00,5.0,1750.0,270,-7.8,21,835
2021-12-21 04:00:00,5.0,1640.0,270,-8.0,21,835
2021-12-21 04:15:00,5.0,1530.0,270,-8.2,21,835
2021-12-21 04:30:00,5.0,1420.0,270,-8.4,22,835
2021-12-21 04:45:00,5.0,1310.0,270,-8.7,23,835
2021-12-21 05:00:00,5.0,1220.0,270,-8.9,24,835
2021-12-21 05:15:00,5.0,1150.0,270,-9.0,24,835
2021-12-21 05:30:00,5.0,1120.0,270,-9.1,25,835
2021-12-21 05:45:00,5.0,1120.0,270,-9.1,25,835
2021-12-21 06:00:00,5.0,1160.0,270,-9.2,26,835
2021-12-21 06:15:00,5.0,1300.0,270,-9.2,26,835
2021-12-21 06:30:00,5.0,1610.0,270,-9.2,26,835
2021-12-21 06:45:00,5.0,2170.0,270,-9.3,27,836
2021-12-21 07:00:00,5.0,3050.0,270,-9.3,27,836
2021-12-21 07:15:00,5.0,4240.0,270,-9.3,27,836
2021-12-21 07:30:00,5.0,5710.0,270,-9.3,28,836
2021-12-21 07:45:00,5.0,7230.0,270,-9.3,28,837
2021-12-21 08:00:00,5.0,8610.0,270,-9.3,29,837
2021-12-21 08:15:00,5.0,9670.0,270,-9.3,29,837
2021-12-21 08:30:00,5.0,10430.0,270,-9.3,30,837
2021-12-21 08:45:00,5.1,10970.0,270,-9.2,30,837
2021-12-21 09:00:00,5.1,11400.0,270,-9.2,31,837
2021-12-21 09:15:00,5.1,12050.0,270,-9.0,31,837
2021-12-21 09:30:00,5.1,12950.0,270,-8.7,31,837
2021-12-21 09:45:00,5.1,14150.0,270,-8.4,30,838
2021-12-21 10:00:00,5.1,15120.0,270,-8.1,30,838
2021-12-21 10:15:00,5.1,15860.0,270,-7.7,30,838
2021-12-21 10:30:00,5.1,16370.0,270,-7.1,29,838
2021-12-21 10:45:00,5.1,16930.0,270,-6.5,28,838
2021-12-21 11:00:00,5.1,17520.0,270,-5.9,27,838
2021-12-21 11:15:00,5.2,18300.0,270,-5.5,26,838
2021-12-21 11:30:00,5.3,19580.0,270,-5.2,26,838
2021-12-21 11:45:00,5.4,21780.0,270,-5.0,25,838
2021-12-21 12:00:00,5.5,24930.0,270,-4.7,25,838
2021-12-21 12:15:00,5.6,28560.0,270,-4.5,25,838
2021-12-21 12:30:00,5.7,31810.0,270,-4.2,25,838
2021-12-21 12:45:00,5.8,34270.0,270,-4.0,24,838
2021-12-21 13:00:00,5.9,36000.0,270,-3.7,24,838
2021-12-21 13:15:00,6.0,37520.0,270,-3.5,24,838
2021-12-21 13:30:00,6.1,39100.0,270,-3.4,24,838
2021-12-21 13:45:00,6.2,40820.0,270,-3.2,24,838
2021-12-21 14:00:00,6.3,42610.0,270,-3.1,24,838
2021-12-21 14:15:00,6.4,44370.0,270,-3.0,24,838
2021-12-21 14:30:00,6.4,46050.0,270,-2.9,24,838
2021-12-21 14:45:00,6.4,47600.0,270,-2.9,24,838
2021-12-21 15:00:00,6.4,48750.0,270,-2.8,24,838
