DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-12-15 00:00:00,5.2,8670.0,270,-10.5,69,836
2021-12-15 00:15:00,5.2,9350.0,270,-10.6,70,836
2021-12-15 00:30:00,5.3,10050.0,270,-10.7,71,836
2021-12-15 00:45:00,5.3,10730.0,270,-10.8,72,837
2021-12-15 01:00:00,5.4,11360.0,270,-10.9,73,837
2021-12-15 01:15:00,5.4,11900.0,270,-11.0,74,837
2021-12-15 01:30:00,5.5,12340.0,270,-11.1,75,837
2021-12-15 01:45:00,5.5,12690.0,270,-11.2,75,837
2021-12-15 02:00:00,5.6,12990.0,270,-11.3,76,837
2021-12-15 02:15:00,5.6,13250.0,270,-11.3,76,837
2021-12-15 02:30:00,5.6,13800.0,270,-11.3,76,837
2021-12-15 02:45:00,5.6,15250.0,270,-11.4,77,837
2021-12-15 03:00:00,5.6,18530.0,270,-11.4,77,837
2021-12-15 03:15:00,5.6,23620.0,270,-11.4,77,837
2021-12-15 03:30:00,5.6,29580.0,270,-11.5,77,837
2021-12-15 03:45:00,5.6,34590.0,270,-11.5,78,837
2021-12-15 04:00:00,5.6,36890.0,270,-11.6,78,837
2021-12-15 04:15:00,5.6,38600.0,270,-11.7,78,837
2021-12-15 04:30:00,5.6,39620.0,270,-11.8,78,837
2021-12-15 04:45:00,5.7,40230.0,270,-11.9,79,837
2021-12-15 05:00:00,5.7,40750.0,270,-12.0,79,837
2021-12-15 05:15:00,5.7,41200.0,270,-12.1,79,837
2021-12-15 05:30:00,5.7,41460.0,270,-12.2,79,837
2021-12-15 05:45:00,5.7,42360.0,270,-12.3,79,837
2021-12-15 06:00:00,5.7,43860.0,270,-12.4,79,837
2021-12-15 06:15:00,5.7,46130.0,274,-12.5,79,837
2021-12-15 06:30:00,5.8,47560.0,281,-12.6,79,837
2021-12-15 06:45:00,5.8,48380.0,289,-12.6,80,838
2021-12-15 07:00:00,5.9,48660.0,296,-12.7,80,838
2021-12-15 07:15:00,5.9,49260.0,300,-12.7,80,838
2021-12-15 07:30:00,6.0,50020.0,300,-12.7,80,838
2021-12-15 07:45:00,6.0,50820.0,300,-12.6,80,838
2021-12-15 08:00:00,6.1,51600.0,300,-12.6,80,838
2021-12-15 08:15:00,6.1,52360.0,300,-12.6,80,838
2021-12-15 08:30:00,6.2,53150.0,300,-12.6,79,838
2021-12-15 08:45:00,6.3,54180.0,300,-12.5,79,839
2021-12-15 09:00:00,6.4,55980.0,300,-12.5,78,839
2021-12-15 09:15:00,6.4,57900.0,300,-12.3,78,839
2021-12-15 09:30:00,6.5,60360.0,300,-12.0,77,839
2021-12-15 09:45:00,6.6,63160.0,300,-11.7,77,839
2021-12-15 10:00:00,6.7,68050.0,300,-11.4,76,839
2021-12-15 10:15:00,6.7,73930.0,300,-10.9,75,839
2021-12-15 10:30:00,6.8,79900.0,300,-10.4,73,839
2021-12-15 10:45:00,6.9,84340.0,300,-9.9,70,840
2021-12-15 11:00:00,7.0,87720.0,300,-9.4,68,840
2021-12-15 11:15:00,7.1,88470.0,300,-9.0,66,840
2021-12-15 11:30:00,7.2,88110.0,300,-8.5,63,840
2021-12-15 11:45:00,7.3,89910.0,300,-8.0,61,840
2021-12-15 12:00:00,7.4,94480.0,300,-7.5,58,840
2021-12-15 12:15:00,7.6,102410.0,296,-7.1,56,840
2021-12-15 12:30:00,7.8,109990.0,289,-6.7,54,840
