DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-12-14 00:00:00,7.0,62614.0,270,-10.2,50,837
2021-12-14 00:15:00,6.8,61301.0,274,-10.2,50,837
2021-12-14 00:30:00,6.7,60205.0,281,-10.3,50,837
2021-12-14 00:45:00,6.5,59109.0,289,-10.4,51,836
2021-12-14 01:00:00,6.4,58013.0,296,-10.5,51,836
2021-12-14 01:15:00,6.3,56339.0,300,-10.5,51,836
2021-12-14 01:30:00,6.2,54086.0,300,-10.6,51,836
2021-12-14 01:45:00,6.1,51833.0,300,-10.7,51,836
2021-12-14 02:00:00,6.0,49580.0,300,-10.8,51,836
2021-12-14 02:15:00,5.9,48155.0,300,-10.9,51,836
2021-12-14 02:30:00,5.8,47557.0,300,-11.0,51,836
2021-12-14 02:45:00,5.7,46959.0,300,-11.1,52,836
2021-12-14 03:00:00,5.6,46361.0,300,-11.2,52,836
2021-12-14 03:15:00,5.5,45537.0,300,-11.2,52,836
2021-12-14 03:30:00,5.4,44486.0,300,-11.3,52,836
2021-12-14 03:45:00,5.4,43436.0,300,-11.3,53,835
2021-12-14 04:00:00,5.3,42385.0,300,-11.4,53,835
2021-12-14 04:15:00,5.3,41411.0,300,-11.4,53,835
2021-12-14 04:30:00,5.2,40514.0,300,-11.4,53,835
2021-12-14 04:45:00,5.2,39616.0,300,-11.5,54,835
2021-12-14 05:00:00,5.1,38719.0,300,-11.5,54,835
2021-12-14 05:15:00,5.1,37732.0,300,-11.5,54,835
2021-12-14 05:30:00,5.0,36656.0,300,-11.6,55,835
2021-12-14 05:45:00,4.9,35580.0,300,-11.6,56,835
2021-12-14 06:00:00,4.8,34504.0,300,-11.7,57,835
2021-12-14 06:15:00,4.8,33676.0,296,-11.7,58,835
2021-12-14 06:30:00,4.7,33097.0,289,-11.8,59,835
2021-12-14 06:45:00,4.7,32518.0,281,-11.9,61,835
2021-12-14 07:00:00,4.6,31939.0,274,-12.0,62,835
