DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-11-01 00:00:00,6.0,44224.0,270,3.9,45,842
2021-11-01 00:15:00,5.8,43591.0,274,3.6,46,842
2021-11-01 00:30:00,5.7,42842.0,281,3.3,47,842
2021-11-01 00:45:00,5.5,42093.0,289,3.0,48,842
2021-11-01 01:00:00,5.4,41344.0,296,2.7,49,842
2021-11-01 01:15:00,5.3,39691.0,300,2.4,50,842
2021-11-01 01:30:00,5.2,37135.0,300,2.2,51,842
2021-11-01 01:45:00,5.1,34579.0,300,2.0,52,841
2021-11-01 02:00:00,5.0,32023.0,300,1.8,53,841
2021-11-01 02:15:00,4.9,29671.0,300,1.6,54,841
2021-11-01 02:30:00,4.8,27522.0,300,1.4,55,841
2021-11-01 02:45:00,4.7,25373.0,300,1.1,56,841
2021-11-01 03:00:00,4.6,23224.0,300,0.9,57,841
2021-11-01 03:15:00,4.6,21521.0,300,0.7,57,841
2021-11-01 03:30:00,4.5,20266.0,300,0.5,58,841
2021-11-01 03:45:00,4.5,19011.0,300,0.4,58,841
2021-11-01 04:00:00,4.4,17756.0,300,0.2,59,841
2021-11-01 04:15:00,4.4,16870.0,300,0.1,59,841
2021-11-01 04:30:00,4.3,16354.0,300,0.0,60,841
2021-11-01 04:45:00,4.3,15838.0,300,-0.1,61,841
2021-11-01 05:00:00,4.2,15322.0,300,-0.2,62,841
2021-11-01 05:15:00,4.2,14611.0,300,-0.3,62,841
2021-11-01 05:30:00,4.1,13706.0,300,-0.4,63,841
2021-11-01 05:45:00,4.1,12801.0,300,-0.5,64,841
2021-11-01 06:00:00,4.0,11896.0,300,-0.6,65,841
2021-11-01 06:15:00,4.0,10907.0,300,-0.7,66,841
2021-11-01 06:30:00,4.0,9835.0,300,-0.8,67,841
2021-11-01 06:45:00,4.0,8762.0,300,-1.0,68,841
2021-11-01 07:00:00,4.0,7690.0,300,-1.1,69,841
2021-11-01 07:15:00,4.0,6719.0,300,-1.3,70,841
2021-11-01 07:30:00,4.0,5850.0,300,-1.5,71,841
2021-11-01 07:45:00,4.0,4981.0,300,-1.8,73,841
2021-11-01 08:00:00,4.0,4112.0,300,-2.0,74,841
2021-11-01 08:15:00,4.0,3638.0,300,-1.9,74,841
2021-11-01 08:30:00,4.0,3559.0,300,-1.6,73,841
2021-11-01 08:45:00,4.0,3480.0,300,-1.3,72,842
2021-11-01 09:00:00,4.0,3401.0,300,-1.0,71,842
2021-11-01 09:15:00,4.0,3955.0,296,-0.5,69,842
2021-11-01 09:30:00,4.0,5144.0,289,0.2,66,842
2021-11-01 09:45:00,4.1,6332.0,281,0.9,63,842
2021-11-01 10:00:00,4.1,7521.0,274,1.6,60,842
2021-11-01 10:15:00,4.1,9061.0,270,2.3,57,842
2021-11-01 10:30:00,4.2,10953.0,270,2.9,55,842
2021-11-01 10:45:00,4.2,12846.0,270,3.5,52,842
2021-11-01 11:00:00,4.3,14738.0,270,4.1,50,842
2021-11-01 11:15:00,4.4,18476.0,270,4.6,48,842
2021-11-01 11:30:00,4.7,24060.0,270,5.0,47,842
2021-11-01 11:45:00,4.9,29645.0,270,5.4,46,842
2021-11-01 12:00:00,5.2,35229.0,270,5.8,45,842
2021-11-01 12:15:00,5.4,40567.0,270,6.1,44,842
2021-11-01 12:30:00,5.7,45660.0,270,6.4,43,842
2021-11-01 12:45:00,5.9,50752.0,270,6.7,42,842
2021-11-01 13:00:00,6.2,55845.0,270,7.0,41,842
2021-11-01 13:15:00,6.4,61238.0,270,7.2,40,842
2021-11-01 13:30:00,6.6,66931.0,270,7.5,39,842
2021-11-01 13:45:00,6.9,72625.0,270,7.8,38,842
2021-11-01 14:00:00,7.1,78318.0,270,8.1,37,842
2021-11-01 14:15:00,7.2,84153.0,270,8.3,36,842
2021-11-01 14:30:00,7.3,90129.0,270,8.4,35,842
2021-11-01 14:45:00,7.4,96105.0,270,8.5,35,841
2021-11-01 15:00:00,7.5,102081.0,270,8.6,34,841
2021-11-01 15:15:00,7.5,105941.0,270,8.7,34,841
2021-11-01 15:30:00,7.6,107685.0,270,8.7,34,841
2021-11-01 15:45:00,7.7,109429.0,270,8.8,33,841
2021-11-01 16:00:00,7.8,111173.0,270,8.8,33,841
2021-11-01 16:15:00,7.8,111509.0,270,8.8,33,841
2021-11-01 16:30:00,7.9,110437.0,270,8.7,33,841
2021-11-01 16:45:00,7.9,109364.0,270,8.6,33,841
2021-11-01 17:00:00,8.0,108292.0,270,8.5,33,841
2021-11-01 17:15:00,7.9,105260.0,270,8.3,33,841
2021-11-01 17:30:00,7.7,100267.0,270,8.0,34,841
2021-11-01 17:45:00,7.4,95275.0,270,7.8,34,841
2021-11-01 18:00:00,7.2,90282.0,270,7.5,35,841
2021-11-01 18:15:00,7.0,84939.0,270,7.2,36,841
2021-11-01 18:30:00,6.8,79245.0,270,6.8,37,841
2021-11-01 18:45:00,6.5,73551.0,270,6.3,38,841
2021-11-01 19:00:00,6.3,67857.0,270,5.9,39,841
2021-11-01 19:15:00,6.1,62958.0,270,5.6,39,841
2021-11-01 19:30:00,5.9,58854.0,270,5.3,40,841
2021-11-01 19:45:00,5.7,54751.0,270,5.0,41,842
2021-11-01 20:00:00,5.5,50647.0,270,4.7,42,842
2021-11-01 20:15:00,5.3,47221.0,270,4.5,43,842
2021-11-01 20:30:00,5.2,44474.0,270,4.2,44,842
2021-11-01 20:45:00,5.0,41727.0,270,4.0,45,842
2021-11-01 21:00:00,4.9,38980.0,270,3.7,46,842
2021-11-01 21:15:00,4.7,36448.0,274,3.5,46,842
2021-11-01 21:30:00,4.6,34132.0,281,3.3,47,842
2021-11-01 21:45:00,4.5,31817.0,289,3.0,48,842
2021-11-01 22:00:00,4.4,29501.0,296,2.8,49,842
2021-11-01 22:15:00,4.3,27118.0,300,2.6,50,842
2021-11-01 22:30:00,4.2,24669.0,300,2.3,51,842
2021-11-01 22:45:00,4.1,22220.0,300,2.1,52,842
2021-11-01 23:00:00,4.0,19771.0,300,1.8,53,842
2021-11-01 23:15:00,4.0,18172.0,300,1.6,55,842
2021-11-01 23:30:00,3.9,17425.0,300,1.4,56,842
2021-11-01 23:45:00,3.8,16677.0,300,1.1,58,841
