DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-11-06 00:00:00,6.7,46265.0,0,-9.8,42,847
2021-11-06 00:15:00,6.5,43907.0,0,-9.9,42,847
2021-11-06 00:30:00,6.3,42128.0,0,-10.0,42,847
2021-11-06 00:45:00,6.2,40349.0,0,-10.1,43,848
2021-11-06 01:00:00,6.0,38570.0,0,-10.2,43,848
2021-11-06 01:15:00,5.8,35845.0,0,-10.3,43,848
2021-11-06 01:30:00,5.6,32172.0,0,-10.4,43,848
2021-11-06 01:45:00,5.5,28499.0,0,-10.4,43,848
2021-11-06 02:00:00,5.3,24826.0,0,-10.5,43,848
2021-11-06 02:15:00,5.1,22050.0,0,-10.5,43,848
2021-11-06 02:30:00,4.8,20172.0,0,-10.6,43,848
2021-11-06 02:45:00,4.6,18294.0,0,-10.6,44,849
2021-11-06 03:00:00,4.3,16416.0,0,-10.7,44,849
2021-11-06 03:15:00,4.1,14725.0,0,-10.7,44,849
2021-11-06 03:30:00,3.9,13222.0,0,-10.7,44,849
2021-11-06 03:45:00,3.8,11718.0,0,-10.8,44,849
2021-11-06 04:00:00,3.6,10215.0,0,-10.8,44,849
2021-11-06 04:15:00,3.5,9059.0,349,-10.8,44,849
2021-11-06 04:30:00,3.4,8252.0,326,-10.8,44,849
2021-11-06 04:45:00,3.4,7445.0,304,-10.9,45,850
2021-11-06 05:00:00,3.3,6638.0,281,-10.9,45,850
2021-11-06 05:15:00,3.4,6110.0,274,-10.9,45,850
2021-11-06 05:30:00,3.5,5862.0,281,-10.9,46,850
2021-11-06 05:45:00,3.6,5615.0,289,-10.8,47,850
2021-11-06 06:00:00,3.7,5367.0,296,-10.8,48,850
2021-11-06 06:15:00,3.8,5185.0,296,-10.8,49,850
2021-11-06 06:30:00,4.0,5069.0,289,-10.7,51,850
2021-11-06 06:45:00,4.1,4952.0,281,-10.7,53,851
2021-11-06 07:00:00,4.3,4836.0,274,-10.6,55,851
2021-11-06 07:15:00,4.5,5931.0,270,-10.6,58,851
2021-11-06 07:30:00,4.7,8236.0,270,-10.7,61,851
2021-11-06 07:45:00,5.0,10541.0,270,-10.7,65,852
2021-11-06 08:00:00,5.2,12846.0,270,-10.8,68,852
2021-11-06 08:15:00,5.4,17025.0,270,-10.9,70,852
2021-11-06 08:30:00,5.6,23077.0,270,-11.1,70,852
2021-11-06 08:45:00,5.9,29128.0,270,-11.3,70,852
2021-11-06 09:00:00,6.1,35180.0,270,-11.5,70,852
2021-11-06 09:15:00,6.3,39214.0,270,-11.5,69,852
2021-11-06 09:30:00,6.6,41230.0,270,-11.4,67,852
2021-11-06 09:45:00,6.8,43246.0,270,-11.2,64,853
2021-11-06 10:00:00,7.1,45262.0,270,-11.1,62,853
2021-11-06 10:15:00,7.3,48255.0,270,-10.8,60,853
2021-11-06 10:30:00,7.6,52225.0,270,-10.5,57,853
2021-11-06 10:45:00,7.8,56194.0,270,-10.2,55,853
2021-11-06 11:00:00,8.1,60164.0,270,-9.9,52,853
2021-11-06 11:15:00,8.3,64108.0,270,-9.6,50,853
2021-11-06 11:30:00,8.4,68026.0,270,-9.4,48,853
2021-11-06 11:45:00,8.6,71945.0,270,-9.1,47,854
2021-11-06 12:00:00,8.7,75863.0,270,-8.9,45,854
2021-11-06 12:15:00,8.9,80323.0,270,-8.7,43,854
2021-11-06 12:30:00,9.0,85326.0,270,-8.5,42,854
2021-11-06 12:45:00,9.1,90329.0,270,-8.2,41,853
2021-11-06 13:00:00,9.2,95332.0,270,-8.0,40,853
2021-11-06 13:15:00,9.4,101876.0,270,-7.8,39,853
2021-11-06 13:30:00,9.5,109961.0,270,-7.6,38,853
2021-11-06 13:45:00,9.7,118047.0,270,-7.3,37,853
2021-11-06 14:00:00,9.8,126132.0,270,-7.1,36,853
2021-11-06 14:15:00,9.9,132727.0,270,-6.9,36,853
2021-11-06 14:30:00,9.9,137830.0,270,-6.7,35,853
2021-11-06 14:45:00,9.8,142933.0,270,-6.4,34,853
2021-11-06 15:00:00,9.8,148036.0,270,-6.2,33,853
2021-11-06 15:15:00,9.8,151081.0,270,-6.1,32,853
2021-11-06 15:30:00,9.8,152069.0,270,-6.0,31,853
2021-11-06 15:45:00,9.7,153057.0,270,-6.0,31,853
2021-11-06 16:00:00,9.7,154045.0,270,-5.9,30,853
2021-11-06 16:15:00,9.7,153305.0,270,-6.0,30,853
2021-11-06 16:30:00,9.7,150836.0,270,-6.1,30,853
2021-11-06 16:45:00,9.7,148368.0,270,-6.3,31,853
2021-11-06 17:00:00,9.7,145899.0,270,-6.4,31,853
2021-11-06 17:15:00,9.5,141406.0,270,-6.6,31,853
2021-11-06 17:30:00,9.1,134887.0,270,-6.8,30,853
2021-11-06 17:45:00,8.8,128368.0,270,-7.0,29,853
2021-11-06 18:00:00,8.4,121849.0,270,-7.2,28,853
2021-11-06 18:15:00,8.0,113977.0,274,-7.4,28,853
2021-11-06 18:30:00,7.7,104752.0,281,-7.7,27,853
2021-11-06 18:45:00,7.3,95527.0,289,-8.0,27,854
2021-11-06 19:00:00,7.0,86302.0,296,-8.3,26,854
2021-11-06 19:15:00,6.7,78998.0,300,-8.5,26,854
2021-11-06 19:30:00,6.4,73613.0,300,-8.7,26,854
2021-11-06 19:45:00,6.1,68228.0,300,-9.0,27,854
2021-11-06 20:00:00,5.8,62843.0,300,-9.2,27,854
2021-11-06 20:15:00,5.5,58419.0,300,-9.4,27,854
2021-11-06 20:30:00,5.4,54955.0,300,-9.6,28,854
2021-11-06 20:45:00,5.2,51490.0,300,-9.7,28,854
2021-11-06 21:00:00,5.1,48026.0,300,-9.9,29,854
2021-11-06 21:15:00,4.9,44596.0,300,-10.1,29,854
2021-11-06 21:30:00,4.8,41200.0,300,-10.3,30,854
2021-11-06 21:45:00,4.7,37803.0,300,-10.6,30,854
2021-11-06 22:00:00,4.6,34407.0,300,-10.8,31,854
2021-11-06 22:15:00,4.4,31615.0,300,-11.0,32,854
2021-11-06 22:30:00,4.3,29426.0,300,-11.2,33,854
2021-11-06 22:45:00,4.1,27238.0,300,-11.3,34,853
2021-11-06 23:00:00,4.0,25049.0,300,-11.5,35,853
2021-11-06 23:15:00,3.9,23780.0,300,-11.7,35,853
2021-11-06 23:30:00,3.8,23430.0,300,-11.8,35,853
2021-11-06 23:45:00,3.8,23079.0,300,-12.0,36,853
