DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-11-22 00:00:00,3.8,6755.0,90,-9.1,41,844
2021-11-22 00:15:00,3.6,5985.0,90,-9.1,40,844
2021-11-22 00:30:00,3.5,5580.0,90,-9.1,39,844
2021-11-22 00:45:00,3.3,5175.0,90,-9.0,38,844
2021-11-22 01:00:00,3.2,4770.0,90,-9.0,37,844
2021-11-22 01:15:00,3.1,4413.0,90,-8.9,37,844
2021-11-22 01:30:00,3.1,4105.0,90,-8.7,36,844
2021-11-22 01:45:00,3.0,3797.0,90,-8.6,35,844
2021-11-22 02:00:00,3.0,3489.0,90,-8.4,34,844
2021-11-22 02:15:00,2.8,3319.0,90,-8.2,34,844
2021-11-22 02:30:00,2.5,3286.0,90,-8.1,33,844
2021-11-22 02:45:00,2.2,3253.0,90,-8.0,33,843
2021-11-22 03:00:00,1.9,3220.0,90,-7.9,32,843
2021-11-22 03:15:00,1.6,2895.0,79,-7.9,32,843
2021-11-22 03:30:00,1.5,2280.0,56,-8.0,32,843
2021-11-22 03:45:00,1.3,1665.0,34,-8.1,31,842
2021-11-22 04:00:00,1.2,1050.0,11,-8.2,31,842
2021-11-22 04:15:00,1.3,763.0,353,-8.4,31,842
2021-11-22 04:30:00,1.6,805.0,338,-8.7,31,842
2021-11-22 04:45:00,1.9,846.0,323,-9.0,32,842
2021-11-22 05:00:00,2.2,888.0,308,-9.3,32,842
2021-11-22 05:15:00,2.5,1038.0,300,-9.6,32,842
2021-11-22 05:30:00,2.6,1297.0,300,-9.9,32,842
2021-11-22 05:45:00,2.7,1555.0,300,-10.2,31,842
2021-11-22 06:00:00,2.8,1814.0,300,-10.5,31,842
2021-11-22 06:15:00,2.9,2166.0,300,-10.7,31,842
2021-11-22 06:30:00,3.0,2611.0,300,-10.8,30,842
2021-11-22 06:45:00,3.1,3056.0,300,-10.9,30,842
2021-11-22 07:00:00,3.2,3501.0,300,-11.0,29,842
2021-11-22 07:15:00,3.4,4072.0,296,-11.0,29,842
2021-11-22 07:30:00,3.5,4771.0,289,-11.0,29,842
2021-11-22 07:45:00,3.7,5470.0,281,-11.1,29,842
2021-11-22 08:00:00,3.8,6169.0,274,-11.1,29,842
2021-11-22 08:15:00,3.9,7420.0,270,-11.0,29,842
2021-11-22 08:30:00,4.0,9225.0,270,-10.9,28,842
2021-11-22 08:45:00,4.1,11029.0,270,-10.7,28,842
2021-11-22 09:00:00,4.2,12834.0,270,-10.6,27,842
2021-11-22 09:15:00,4.2,15483.0,270,-10.1,26,842
2021-11-22 09:30:00,4.3,18978.0,270,-9.3,25,842
2021-11-22 09:45:00,4.3,22473.0,270,-8.4,23,842
2021-11-22 10:00:00,4.4,25968.0,270,-7.6,22,842
2021-11-22 10:15:00,4.5,29666.0,270,-6.8,21,842
2021-11-22 10:30:00,4.6,33567.0,270,-5.9,20,842
2021-11-22 10:45:00,4.7,37468.0,270,-5.0,19,842
2021-11-22 11:00:00,4.8,41369.0,270,-4.1,18,842
2021-11-22 11:15:00,4.9,44164.0,270,-3.4,17,842
2021-11-22 11:30:00,5.0,45852.0,270,-2.9,16,842
2021-11-22 11:45:00,5.2,47539.0,270,-2.3,16,842
2021-11-22 12:00:00,5.3,49227.0,270,-1.8,15,842
2021-11-22 12:15:00,5.5,51431.0,270,-1.3,15,842
2021-11-22 12:30:00,5.6,54152.0,270,-1.0,15,842
2021-11-22 12:45:00,5.7,56872.0,270,-0.6,14,841
2021-11-22 13:00:00,5.8,59593.0,270,-0.3,14,841
2021-11-22 13:15:00,5.9,62992.0,270,0.0,14,841
2021-11-22 13:30:00,6.0,67070.0,270,0.2,14,841
2021-11-22 13:45:00,6.2,71149.0,270,0.5,14,841
2021-11-22 14:00:00,6.3,75227.0,270,0.7,14,841
2021-11-22 14:15:00,6.4,78709.0,270,0.9,14,841
2021-11-22 14:30:00,6.4,81596.0,270,1.0,14,841
2021-11-22 14:45:00,6.4,84483.0,270,1.1,14,840
2021-11-22 15:00:00,6.4,87370.0,270,1.2,14,840
2021-11-22 15:15:00,6.4,89670.0,270,1.3,14,840
2021-11-22 15:30:00,6.4,91385.0,270,1.2,14,840
2021-11-22 15:45:00,6.3,93100.0,270,1.2,14,840
2021-11-22 16:00:00,6.3,94815.0,270,1.1,14,840
2021-11-22 16:15:00,6.3,95295.0,270,1.0,14,840
2021-11-22 16:30:00,6.3,94541.0,270,0.8,15,840
2021-11-22 16:45:00,6.4,93787.0,270,0.5,15,840
2021-11-22 17:00:00,6.4,93033.0,270,0.3,16,840
2021-11-22 17:15:00,6.4,92766.0,270,-0.1,17,840
2021-11-22 17:30:00,6.4,92985.0,270,-0.7,18,840
2021-11-22 17:45:00,6.5,93204.0,270,-1.4,19,841
2021-11-22 18:00:00,6.5,93423.0,270,-2.0,20,841
2021-11-22 18:15:00,6.5,92874.0,270,-2.5,22,841
2021-11-22 18:30:00,6.5,91559.0,270,-3.0,23,841
2021-11-22 18:45:00,6.6,90244.0,270,-3.5,24,841
2021-11-22 19:00:00,6.6,88929.0,270,-4.0,25,841
2021-11-22 19:15:00,6.6,86732.0,270,-4.3,27,841
2021-11-22 19:30:00,6.7,83653.0,270,-4.6,28,841
2021-11-22 19:45:00,6.7,80575.0,270,-4.9,29,842
2021-11-22 20:00:00,6.8,77496.0,270,-5.2,30,842
2021-11-22 20:15:00,6.8,75883.0,270,-5.4,30,842
2021-11-22 20:30:00,6.9,75735.0,270,-5.6,31,842
2021-11-22 20:45:00,7.0,75586.0,270,-5.8,31,842
2021-11-22 21:00:00,7.1,75438.0,270,-6.0,32,842
2021-11-22 21:15:00,7.2,75626.0,270,-6.2,32,842
2021-11-22 21:30:00,7.3,76150.0,270,-6.3,33,842
2021-11-22 21:45:00,7.4,76674.0,270,-6.4,33,842
2021-11-22 22:00:00,7.5,77198.0,270,-6.5,34,842
2021-11-22 22:15:00,7.6,78126.0,270,-6.6,34,842
2021-11-22 22:30:00,7.7,79458.0,270,-6.7,34,842
2021-11-22 22:45:00,7.8,80790.0,270,-6.8,35,842
2021-11-22 23:00:00,7.9,82122.0,270,-6.9,35,842
2021-11-22 23:15:00,8.0,83619.0,270,-6.9,35,842
2021-11-22 23:30:00,8.0,85282.0,270,-6.9,36,842
2021-11-22 23:45:00,8.0,86945.0,270,-7.0,36,842
