DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-12-05 00:00:00,3.0,7786.0,270,-3.6,35,841
2021-12-05 00:15:00,2.9,7459.0,274,-3.6,35,841
2021-12-05 00:30:00,2.8,7239.0,281,-3.6,35,841
2021-12-05 00:45:00,2.7,7018.0,289,-3.7,34,841
2021-12-05 01:00:00,2.6,6798.0,296,-3.7,34,841
2021-12-05 01:15:00,2.6,6263.0,300,-3.7,34,841
2021-12-05 01:30:00,2.5,5414.0,300,-3.6,33,841
2021-12-05 01:45:00,2.5,4566.0,300,-3.5,33,840
2021-12-05 02:00:00,2.4,3717.0,300,-3.4,32,840
2021-12-05 02:15:00,2.3,3219.0,304,-3.4,32,840
2021-12-05 02:30:00,2.1,3072.0,311,-3.4,32,840
2021-12-05 02:45:00,1.9,2925.0,319,-3.4,31,840
2021-12-05 03:00:00,1.7,2777.0,326,-3.4,31,840
2021-12-05 03:15:00,1.7,2657.0,341,-3.4,31,840
2021-12-05 03:30:00,1.8,2563.0,4,-3.4,31,840
2021-12-05 03:45:00,1.9,2470.0,26,-3.4,32,839
2021-12-05 04:00:00,2.0,2376.0,49,-3.4,32,839
2021-12-05 04:15:00,2.1,2443.0,64,-3.3,32,839
2021-12-05 04:30:00,2.3,2669.0,71,-3.2,32,839
2021-12-05 04:45:00,2.5,2894.0,79,-3.1,31,839
2021-12-05 05:00:00,2.7,3120.0,86,-3.0,31,839
2021-12-05 05:15:00,2.8,3548.0,90,-3.2,32,839
2021-12-05 05:30:00,2.7,4177.0,90,-3.7,33,839
2021-12-05 05:45:00,2.6,4806.0,90,-4.2,34,839
2021-12-05 06:00:00,2.5,5435.0,90,-4.7,35,839
2021-12-05 06:15:00,2.5,5900.0,90,-5.1,36,839
2021-12-05 06:30:00,2.7,6437.0,90,-5.4,37,839
2021-12-05 06:45:00,2.8,6864.0,90,-5.7,38,839
2021-12-05 07:00:00,3.0,7180.0,90,-6.0,39,839
2021-12-05 07:15:00,3.3,7523.0,90,-6.2,39,839
2021-12-05 07:30:00,3.6,7861.0,90,-6.3,39,839
2021-12-05 07:45:00,3.9,8778.0,90,-6.4,38,840
