DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-11-15 00:00:00,2.6,2391.34,300,-3.0,39,836
2021-11-15 00:15:00,2.6,2325.0,300,-3.1,39,836
2021-11-15 00:30:00,2.7,2305.16,300,-3.2,39,836
2021-11-15 00:45:00,2.7,2285.32,300,-3.4,40,836
2021-11-15 01:00:00,2.8,2265.48,300,-3.5,40,836
2021-11-15 01:15:00,2.9,2174.96,300,-3.6,40,836
2021-11-15 01:30:00,3.0,2013.14,300,-3.6,40,836
2021-11-15 01:45:00,3.1,1851.32,300,-3.7,39,836
2021-11-15 02:00:00,3.2,1689.5,300,-3.7,39,836
2021-11-15 02:15:00,3.1,1703.76,304,-3.7,39,836
2021-11-15 02:30:00,3.0,1892.86,311,-3.7,38,836
2021-11-15 02:45:00,2.8,2081.96,319,-3.6,38,835
2021-11-15 03:00:00,2.7,2271.06,326,-3.6,37,835
2021-11-15 03:15:00,2.6,2520.92,330,-3.6,37,835
2021-11-15 03:30:00,2.6,2830.3,330,-3.7,37,835
2021-11-15 03:45:00,2.5,3139.68,330,-3.8,37,835
2021-11-15 04:00:00,2.5,3449.06,330,-3.9,37,835
2021-11-15 04:15:00,2.6,3750.38,334,-4.1,37,835
2021-11-15 04:30:00,2.7,4043.02,341,-4.3,38,835
2021-11-15 04:45:00,2.8,4336.28,349,-4.4,38,834
2021-11-15 05:00:00,2.9,4628.92,356,-4.6,39,834
2021-11-15 05:15:00,2.9,5049.9,4,-4.7,39,834
2021-11-15 05:30:00,2.9,5599.22,11,-4.8,39,834
2021-11-15 05:45:00,2.8,6147.92,19,-4.9,39,834
2021-11-15 06:00:00,2.8,6697.24,26,-5.0,39,834
2021-11-15 06:15:00,2.8,6870.22,34,-5.1,39,834
2021-11-15 06:30:00,2.9,6666.86,41,-5.2,39,834
2021-11-15 06:45:00,3.0,6463.5,49,-5.3,40,834
2021-11-15 07:00:00,3.1,6260.14,56,-5.4,40,834
2021-11-15 07:15:00,3.2,6048.72,64,-5.4,40,834
2021-11-15 07:30:00,3.4,5829.24,71,-5.4,40,834
2021-11-15 07:45:00,3.5,5610.38,79,-5.4,39,834
2021-11-15 08:00:00,3.7,5390.9,86,-5.4,39,834
2021-11-15 08:15:00,3.7,5106.32,90,-5.2,39,834
2021-11-15 08:30:00,3.6,4756.02,90,-4.9,38,834
2021-11-15 08:45:00,3.4,4406.34,90,-4.5,37,834
2021-11-15 09:00:00,3.3,4056.04,90,-4.2,36,834
2021-11-15 09:15:00,3.2,3777.04,90,-3.6,34,834
2021-11-15 09:30:00,3.1,3569.34,90,-2.8,32,834
2021-11-15 09:45:00,3.0,3361.64,90,-2.1,31,835
2021-11-15 10:00:00,2.9,3153.94,90,-1.3,29,835
2021-11-15 10:15:00,2.8,3002.04,90,-0.5,27,835
2021-11-15 10:30:00,2.7,2905.94,90,0.4,26,835
2021-11-15 10:45:00,2.7,2809.84,90,1.2,24,835
2021-11-15 11:00:00,2.6,2713.74,90,2.1,23,835
2021-11-15 11:15:00,2.5,2587.26,98,2.8,22,835
2021-11-15 11:30:00,2.2,2431.64,113,3.3,21,835
2021-11-15 11:45:00,1.9,2276.02,128,3.8,20,835
2021-11-15 12:00:00,1.6,2120.4,143,4.3,19,835
2021-11-15 12:15:00,1.6,2365.92,161,4.8,19,835
2021-11-15 12:30:00,1.8,3012.58,184,5.2,18,835
2021-11-15 12:45:00,1.9,3659.86,206,5.5,18,834
