DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-11-07 00:00:00,3.6,14633.0,300,-13.1,41,853
2021-11-07 00:15:00,3.6,14455.0,300,-13.2,41,853
2021-11-07 00:30:00,3.5,14350.0,300,-13.3,41,853
2021-11-07 00:45:00,3.4,14245.0,300,-13.4,40,852
2021-11-07 01:00:00,3.3,14140.0,300,-13.5,40,852
2021-11-07 01:15:00,3.3,13528.0,300,-13.5,40,852
2021-11-07 01:30:00,3.2,12410.0,300,-13.6,39,852
2021-11-07 01:45:00,3.2,11292.0,300,-13.6,38,851
2021-11-07 02:00:00,3.1,10174.0,300,-13.7,37,851
2021-11-07 02:15:00,3.1,9034.0,300,-13.7,36,851
2021-11-07 02:30:00,3.0,7871.0,300,-13.7,35,851
2021-11-07 02:45:00,2.9,6708.0,300,-13.7,34,850
2021-11-07 03:00:00,2.8,5545.0,300,-13.7,33,850
2021-11-07 03:15:00,2.8,4558.0,300,-13.7,32,850
2021-11-07 03:30:00,2.7,3746.0,300,-13.7,31,850
2021-11-07 03:45:00,2.7,2935.0,300,-13.8,30,849
2021-11-07 04:00:00,2.6,2123.0,300,-13.8,29,849
2021-11-07 04:15:00,2.6,1537.0,300,-13.9,29,849
2021-11-07 04:30:00,2.5,1177.0,300,-14.0,29,849
2021-11-07 04:45:00,2.5,817.0,300,-14.1,29,849
2021-11-07 05:00:00,2.4,457.0,300,-14.2,29,849
2021-11-07 05:15:00,2.3,259.0,300,-14.2,29,849
2021-11-07 05:30:00,2.1,223.0,300,-14.1,28,849
2021-11-07 05:45:00,2.0,188.0,300,-13.9,27,848
2021-11-07 06:00:00,1.8,152.0,300,-13.8,26,848
2021-11-07 06:15:00,1.7,237.0,311,-13.5,26,848
2021-11-07 06:30:00,1.7,443.0,334,-13.1,25,848
2021-11-07 06:45:00,1.7,649.0,356,-12.6,24,848
2021-11-07 07:00:00,1.7,855.0,19,-12.2,23,848
2021-11-07 07:15:00,1.8,945.0,15,-11.9,22,848
2021-11-07 07:30:00,2.0,920.0,345,-11.8,21,848
2021-11-07 07:45:00,2.2,895.0,315,-11.6,21,848
2021-11-07 08:00:00,2.4,870.0,285,-11.5,20,848
2021-11-07 08:15:00,2.4,826.0,248,-11.3,20,848
2021-11-07 08:30:00,2.3,765.0,203,-11.2,19,848
2021-11-07 08:45:00,2.2,703.0,158,-11.0,19,848
2021-11-07 09:00:00,2.1,642.0,113,-10.9,18,848
2021-11-07 09:15:00,1.9,653.0,94,-10.5,18,848
2021-11-07 09:30:00,1.8,738.0,101,-9.9,17,848
2021-11-07 09:45:00,1.7,823.0,109,-9.3,16,848
2021-11-07 10:00:00,1.6,908.0,116,-8.7,15,848
2021-11-07 10:15:00,1.5,1066.0,124,-8.1,15,848
2021-11-07 10:30:00,1.6,1299.0,131,-7.6,14,848
2021-11-07 10:45:00,1.6,1532.0,139,-7.0,14,848
2021-11-07 11:00:00,1.7,1765.0,146,-6.5,13,848
2021-11-07 11:15:00,1.7,2248.0,158,-6.0,13,848
2021-11-07 11:30:00,1.8,2983.0,173,-5.5,12,848
2021-11-07 11:45:00,1.8,3718.0,188,-5.1,12,847
2021-11-07 12:00:00,1.9,4453.0,203,-4.6,11,847
2021-11-07 12:15:00,2.0,5325.0,214,-4.2,11,847
2021-11-07 12:30:00,2.2,6336.0,221,-3.7,10,847
2021-11-07 12:45:00,2.4,7347.0,229,-3.2,10,846
2021-11-07 13:00:00,2.6,8358.0,236,-2.7,9,846
2021-11-07 13:15:00,2.8,9622.0,240,-2.3,9,846
2021-11-07 13:30:00,3.1,11140.0,240,-2.0,9,846
2021-11-07 13:45:00,3.3,12658.0,240,-1.6,8,845
2021-11-07 14:00:00,3.6,14176.0,240,-1.3,8,845
2021-11-07 14:15:00,3.7,15638.0,240,-1.0,8,845
2021-11-07 14:30:00,3.8,17043.0,240,-0.8,8,845
2021-11-07 14:45:00,3.9,18448.0,240,-0.6,7,845
2021-11-07 15:00:00,4.0,19853.0,240,-0.4,7,845
