DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-11-21 00:00:00,4.0,10730.0,326,-9.7,57,848
2021-11-21 00:15:00,3.9,9710.0,330,-9.9,57,848
2021-11-21 00:30:00,3.9,8710.0,330,-10.1,56,848
2021-11-21 00:45:00,3.8,7740.0,330,-10.2,55,848
2021-11-21 01:00:00,3.8,6830.0,330,-10.4,54,848
2021-11-21 01:15:00,3.8,5980.0,334,-10.6,54,848
2021-11-21 01:30:00,3.9,5220.0,341,-10.8,53,848
2021-11-21 01:45:00,4.0,4550.0,349,-11.0,53,848
2021-11-21 02:00:00,4.1,3980.0,356,-11.2,52,848
2021-11-21 02:15:00,4.0,3510.0,4,-11.4,52,848
2021-11-21 02:30:00,3.7,3130.0,11,-11.6,52,848
2021-11-21 02:45:00,3.4,2850.0,19,-11.8,52,848
2021-11-21 03:00:00,3.1,2670.0,26,-12.0,52,848
2021-11-21 03:15:00,3.0,2560.0,34,-12.2,52,848
2021-11-21 03:30:00,3.1,2530.0,41,-12.4,52,848
2021-11-21 03:45:00,3.2,2570.0,49,-12.7,52,848
2021-11-21 04:00:00,3.3,2670.0,56,-12.9,52,848
2021-11-21 04:15:00,3.5,2810.0,64,-13.0,52,848
2021-11-21 04:30:00,3.8,3000.0,71,-13.1,52,848
2021-11-21 04:45:00,4.2,3250.0,79,-13.2,51,848
2021-11-21 05:00:00,4.5,3570.0,86,-13.3,51,848
2021-11-21 05:15:00,4.8,3960.0,90,-13.3,51,848
2021-11-21 05:30:00,5.0,4430.0,90,-13.3,50,848
2021-11-21 05:45:00,5.2,4970.0,90,-13.2,50,848
2021-11-21 06:00:00,5.4,5560.0,90,-13.2,49,848
2021-11-21 06:15:00,5.6,6210.0,90,-13.2,49,848
2021-11-21 06:30:00,5.8,6930.0,90,-13.2,49,848
2021-11-21 06:45:00,6.0,7680.0,90,-13.1,49,848
2021-11-21 07:00:00,6.2,8480.0,90,-13.1,49,848
2021-11-21 07:15:00,6.4,9320.0,90,-13.1,49,848
2021-11-21 07:30:00,6.6,10230.0,90,-13.2,50,848
2021-11-21 07:45:00,6.9,11220.0,90,-13.2,51,848
2021-11-21 08:00:00,7.1,12410.0,90,-13.3,52,848
2021-11-21 08:15:00,7.2,14040.0,90,-13.3,52,848
2021-11-21 08:30:00,7.3,16460.0,90,-13.2,52,848
2021-11-21 08:45:00,7.3,20010.0,90,-13.2,52,848
2021-11-21 09:00:00,7.4,24820.0,90,-13.1,52,848
2021-11-21 09:15:00,7.4,30740.0,90,-12.8,51,848
2021-11-21 09:30:00,7.5,37400.0,90,-12.3,50,848
2021-11-21 09:45:00,7.6,44240.0,90,-11.7,48,848
2021-11-21 10:00:00,7.7,50670.0,90,-11.2,47,848
2021-11-21 10:15:00,7.7,56320.0,90,-10.6,45,848
2021-11-21 10:30:00,7.8,61210.0,90,-9.9,44,848
2021-11-21 10:45:00,7.9,66670.0,90,-9.3,42,848
2021-11-21 11:00:00,8.0,72810.0,90,-8.6,41,848
2021-11-21 11:15:00,7.9,79260.0,90,-8.0,40,848
2021-11-21 11:30:00,7.7,83370.0,90,-7.5,40,848
2021-11-21 11:45:00,7.4,84760.0,90,-7.0,39,848
2021-11-21 12:00:00,7.2,83640.0,90,-6.5,39,848
2021-11-21 12:15:00,7.0,81700.0,90,-6.1,39,848
2021-11-21 12:30:00,6.8,79530.0,90,-5.7,38,848
2021-11-21 12:45:00,6.6,77440.0,90,-5.2,37,847
2021-11-21 13:00:00,6.4,75430.0,90,-4.8,36,847
2021-11-21 13:15:00,6.2,73480.0,90,-4.4,35,847
2021-11-21 13:30:00,6.0,71370.0,90,-4.1,34,847
2021-11-21 13:45:00,5.8,68090.0,90,-3.8,33,846
2021-11-21 14:00:00,5.6,63110.0,90,-3.5,32,846
2021-11-21 14:15:00,5.5,56380.0,90,-3.2,31,846
2021-11-21 14:30:00,5.4,49490.0,90,-2.9,30,846
2021-11-21 14:45:00,5.4,43170.0,90,-2.7,29,846
2021-11-21 15:00:00,5.3,37760.0,90,-2.4,28,846
2021-11-21 15:15:00,5.3,32720.0,90,-2.3,28,846
2021-11-21 15:30:00,5.3,27870.0,90,-2.2,28,846
2021-11-21 15:45:00,5.2,23320.0,90,-2.1,27,846
2021-11-21 16:00:00,5.2,19300.0,90,-2.0,27,846
2021-11-21 16:15:00,5.2,16070.0,90,-2.1,27,846
2021-11-21 16:30:00,5.1,13780.0,90,-2.2,28,846
2021-11-21 16:45:00,5.1,12400.0,90,-2.4,28,845
2021-11-21 17:00:00,5.0,11770.0,90,-2.5,29,845
2021-11-21 17:15:00,5.0,11570.0,90,-2.8,30,845
2021-11-21 17:30:00,5.0,11650.0,90,-3.3,32,845
2021-11-21 17:45:00,5.1,11780.0,90,-3.8,33,845
2021-11-21 18:00:00,5.1,11940.0,90,-4.3,35,845
2021-11-21 18:15:00,5.1,12090.0,90,-4.7,37,845
2021-11-21 18:30:00,5.1,12220.0,90,-5.1,38,845
2021-11-21 18:45:00,5.2,12320.0,90,-5.5,39,846
2021-11-21 19:00:00,5.2,12370.0,90,-5.9,40,846
2021-11-21 19:15:00,5.2,12380.0,90,-6.2,41,846
2021-11-21 19:30:00,5.3,12350.0,90,-6.5,42,846
2021-11-21 19:45:00,5.3,12290.0,90,-6.8,43,846
2021-11-21 20:00:00,5.4,12210.0,90,-7.1,44,846
2021-11-21 20:15:00,5.4,12120.0,90,-7.3,44,846
2021-11-21 20:30:00,5.3,12030.0,90,-7.5,44,846
2021-11-21 20:45:00,5.2,11940.0,90,-7.8,44,846
2021-11-21 21:00:00,5.1,11840.0,90,-8.0,44,846
2021-11-21 21:15:00,5.0,11720.0,90,-8.2,44,846
2021-11-21 21:30:00,4.9,11560.0,90,-8.3,44,846
2021-11-21 21:45:00,4.8,11360.0,90,-8.5,43,845
2021-11-21 22:00:00,4.7,11100.0,90,-8.6,43,845
2021-11-21 22:15:00,4.7,10780.0,90,-8.8,43,845
2021-11-21 22:30:00,4.6,10390.0,90,-8.9,43,845
2021-11-21 22:45:00,4.5,9950.0,90,-9.1,43,845
2021-11-21 23:00:00,4.4,9490.0,90,-9.2,43,845
2021-11-21 23:15:00,4.3,9020.0,90,-9.3,43,845
2021-11-21 23:30:00,4.0,8560.0,90,-9.3,42,845
2021-11-21 23:45:00,3.7,8100.0,90,-9.3,41,845
