DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-11-30 00:00:00,1.8,12964.0,64,-8.3,28,847
2021-11-30 00:15:00,1.7,12531.0,49,-8.3,27,847
2021-11-30 00:30:00,1.7,11531.0,26,-8.2,26,847
2021-11-30 00:45:00,1.8,10530.0,4,-8.2,26,846
2021-11-30 01:00:00,1.8,9530.0,341,-8.1,25,846
2021-11-30 01:15:00,2.0,8692.0,326,-8.0,25,846
2021-11-30 01:30:00,2.3,8017.0,319,-7.9,24,846
2021-11-30 01:45:00,2.7,7342.0,311,-7.7,24,846
2021-11-30 02:00:00,3.0,6667.0,304,-7.6,23,846
2021-11-30 02:15:00,3.1,6118.0,300,-7.4,23,846
2021-11-30 02:30:00,3.0,5697.0,300,-7.3,23,846
2021-11-30 02:45:00,2.9,5275.0,300,-7.2,22,846
2021-11-30 03:00:00,2.8,4854.0,300,-7.1,22,846
2021-11-30 03:15:00,2.7,4469.0,296,-7.0,22,846
2021-11-30 03:30:00,2.6,4122.0,289,-6.9,22,846
2021-11-30 03:45:00,2.6,3775.0,281,-6.8,21,846
2021-11-30 04:00:00,2.5,3428.0,274,-6.7,21,846
2021-11-30 04:15:00,2.6,2993.0,270,-6.6,21,846
2021-11-30 04:30:00,2.7,2472.0,270,-6.6,21,846
2021-11-30 04:45:00,2.8,1950.0,270,-6.5,21,845
2021-11-30 05:00:00,2.9,1429.0,270,-6.5,21,845
2021-11-30 05:15:00,3.0,1162.0,270,-6.9,22,845
2021-11-30 05:30:00,3.1,1149.0,270,-7.7,23,845
2021-11-30 05:45:00,3.2,1136.0,270,-8.4,25,845
2021-11-30 06:00:00,3.3,1123.0,270,-9.2,26,845
2021-11-30 06:15:00,3.4,1385.0,270,-9.9,28,845
2021-11-30 06:30:00,3.5,1922.0,270,-10.6,30,845
2021-11-30 06:45:00,3.6,2459.0,270,-11.2,32,845
2021-11-30 07:00:00,3.7,2996.0,270,-11.9,34,845
2021-11-30 07:15:00,3.9,4060.0,270,-12.3,35,845
2021-11-30 07:30:00,4.0,5653.0,270,-12.6,35,845
2021-11-30 07:45:00,4.2,7245.0,270,-12.8,36,846
2021-11-30 08:00:00,4.3,8838.0,270,-13.1,36,846
2021-11-30 08:15:00,4.4,10312.0,270,-13.2,36,846
2021-11-30 08:30:00,4.5,11667.0,270,-13.1,36,846
2021-11-30 08:45:00,4.5,13022.0,270,-13.1,37,846
2021-11-30 09:00:00,4.6,14377.0,270,-13.0,37,846
2021-11-30 09:15:00,4.6,16481.0,270,-12.7,37,846
2021-11-30 09:30:00,4.6,19333.0,270,-12.2,36,846
2021-11-30 09:45:00,4.7,22185.0,270,-11.7,36,846
2021-11-30 10:00:00,4.7,25037.0,270,-11.2,35,846
2021-11-30 10:15:00,4.7,28319.0,270,-10.7,35,846
2021-11-30 10:30:00,4.8,32030.0,270,-10.1,34,846
2021-11-30 10:45:00,4.8,35741.0,270,-9.5,34,846
2021-11-30 11:00:00,4.9,39452.0,270,-8.9,33,846
2021-11-30 11:15:00,4.9,41585.0,270,-8.4,34,846
2021-11-30 11:30:00,5.0,42138.0,270,-8.1,35,846
2021-11-30 11:45:00,5.1,42692.0,270,-7.8,36,846
2021-11-30 12:00:00,5.2,43245.0,270,-7.5,37,846
2021-11-30 12:15:00,5.2,44950.0,270,-7.2,38,846
2021-11-30 12:30:00,5.3,47806.0,270,-7.0,39,846
2021-11-30 12:45:00,5.3,50663.0,270,-6.7,40,846
2021-11-30 13:00:00,5.4,53519.0,270,-6.5,41,846
2021-11-30 13:15:00,5.4,56526.0,270,-6.3,41,846
2021-11-30 13:30:00,5.5,59683.0,270,-6.1,42,846
2021-11-30 13:45:00,5.6,62841.0,270,-6.0,42,845
2021-11-30 14:00:00,5.7,65998.0,270,-5.8,43,845
2021-11-30 14:15:00,5.7,67839.0,270,-5.6,43,845
2021-11-30 14:30:00,5.7,68362.0,270,-5.5,44,845
2021-11-30 14:45:00,5.7,68886.0,270,-5.4,44,845
2021-11-30 15:00:00,5.7,69409.0,270,-5.3,45,845
2021-11-30 15:15:00,5.7,69691.0,270,-5.3,45,845
2021-11-30 15:30:00,5.7,69730.0,270,-5.4,46,845
2021-11-30 15:45:00,5.7,69769.0,270,-5.5,47,845
2021-11-30 16:00:00,5.7,69808.0,270,-5.6,48,845
2021-11-30 16:15:00,5.7,69367.0,270,-5.7,49,845
2021-11-30 16:30:00,5.7,68444.0,270,-5.9,50,845
2021-11-30 16:45:00,5.7,67521.0,270,-6.1,51,845
2021-11-30 17:00:00,5.7,66598.0,270,-6.3,52,845
