DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-12-22 00:00:00,5.0,15697.0,300,-9.3,52,841
2021-12-22 00:15:00,4.8,14612.5,296,-9.3,53,841
2021-12-22 00:30:00,4.7,13495.0,289,-9.4,54,841
2021-12-22 00:45:00,4.6,12377.5,281,-9.5,55,840
2021-12-22 01:00:00,4.5,11260.0,274,-9.6,56,840
2021-12-22 01:15:00,4.4,10093.0,270,-9.7,57,840
2021-12-22 01:30:00,4.3,8877.0,270,-9.8,58,840
2021-12-22 01:45:00,4.2,7661.0,270,-9.9,59,840
2021-12-22 02:00:00,4.1,6445.0,270,-10.0,60,840
2021-12-22 02:15:00,4.1,5722.0,270,-10.0,62,840
2021-12-22 02:30:00,4.0,5492.5,270,-10.0,63,840
2021-12-22 02:45:00,3.9,5262.5,270,-10.0,64,839
2021-12-22 03:00:00,3.8,5033.0,270,-10.0,65,839
2021-12-22 03:15:00,3.7,4754.5,270,-10.1,67,839
2021-12-22 03:30:00,3.6,4427.0,270,-10.2,68,839
2021-12-22 03:45:00,3.5,4099.5,270,-10.4,69,839
2021-12-22 04:00:00,3.4,3772.0,270,-10.5,70,839
2021-12-22 04:15:00,3.4,3410.5,270,-10.6,70,839
2021-12-22 04:30:00,3.3,3016.0,270,-10.7,70,839
2021-12-22 04:45:00,3.2,2621.0,270,-10.8,71,838
2021-12-22 05:00:00,3.1,2226.5,270,-10.9,71,838
2021-12-22 05:15:00,3.1,1907.5,270,-10.8,71,838
2021-12-22 05:30:00,3.1,1665.0,270,-10.5,70,838
2021-12-22 05:45:00,3.0,1422.0,270,-10.2,69,838
2021-12-22 06:00:00,3.0,1179.5,270,-9.9,68,838
2021-12-22 06:15:00,3.0,997.0,270,-9.5,66,838
2021-12-22 06:30:00,3.0,875.0,270,-9.0,65,838
2021-12-22 06:45:00,2.9,753.5,270,-8.6,63,837
2021-12-22 07:00:00,2.9,631.5,270,-8.1,62,837
2021-12-22 07:15:00,2.9,549.5,270,-7.9,61,837
2021-12-22 07:30:00,2.9,507.0,270,-8.0,61,837
2021-12-22 07:45:00,2.8,464.5,270,-8.0,60,837
2021-12-22 08:00:00,2.8,422.0,270,-8.1,60,837
2021-12-22 08:15:00,2.8,396.5,270,-8.3,61,837
2021-12-22 08:30:00,2.7,388.0,270,-8.6,62,837
2021-12-22 08:45:00,2.7,380.0,270,-8.9,63,837
2021-12-22 09:00:00,2.6,371.5,270,-9.2,64,837
2021-12-22 09:15:00,2.6,414.0,270,-9.3,64,837
2021-12-22 09:30:00,2.6,507.0,270,-9.2,65,837
2021-12-22 09:45:00,2.5,600.0,270,-9.1,65,837
2021-12-22 10:00:00,2.5,693.0,270,-9.0,66,837
2021-12-22 10:15:00,2.5,779.0,270,-8.5,64,837
2021-12-22 10:30:00,2.5,857.5,270,-7.6,61,837
2021-12-22 10:45:00,2.6,936.0,270,-6.7,57,837
2021-12-22 11:00:00,2.6,1014.5,270,-5.8,54,837
2021-12-22 11:15:00,2.6,1138.5,266,-4.9,51,837
2021-12-22 11:30:00,2.5,1308.0,259,-4.0,48,837
2021-12-22 11:45:00,2.4,1477.0,251,-3.0,45,837
2021-12-22 12:00:00,2.3,1646.5,244,-2.1,42,837
2021-12-22 12:15:00,2.2,1834.5,236,-1.4,40,837
2021-12-22 12:30:00,2.1,2042.0,229,-0.9,39,837
2021-12-22 12:45:00,2.0,2249.0,221,-0.5,38,836
2021-12-22 13:00:00,1.9,2456.5,214,0.0,37,836
2021-12-22 13:15:00,1.9,2643.0,206,0.3,36,836
2021-12-22 13:30:00,2.0,2808.5,199,0.6,35,836
2021-12-22 13:45:00,2.1,2974.0,191,0.9,35,835
2021-12-22 14:00:00,2.2,3139.5,184,1.2,34,835
2021-12-22 14:15:00,2.2,3386.5,180,1.4,34,835
2021-12-22 14:30:00,2.3,3714.0,180,1.5,34,835
2021-12-22 14:45:00,2.4,4041.5,180,1.7,33,835
2021-12-22 15:00:00,2.5,4369.0,180,1.8,33,835
2021-12-22 15:15:00,2.5,4455.0,180,1.9,33,835
2021-12-22 15:30:00,2.6,4298.5,180,1.9,33,835
2021-12-22 15:45:00,2.7,4142.0,180,1.9,32,834
2021-12-22 16:00:00,2.8,3985.5,180,1.9,32,834
2021-12-22 16:15:00,2.9,3832.5,180,1.8,32,834
2021-12-22 16:30:00,3.0,3684.0,180,1.7,32,834
2021-12-22 16:45:00,3.1,3535.5,180,1.6,33,834
2021-12-22 17:00:00,3.2,3387.0,180,1.5,33,834
2021-12-22 17:15:00,3.2,3225.0,176,1.1,34,834
2021-12-22 17:30:00,3.1,3049.5,169,0.4,36,834
2021-12-22 17:45:00,3.0,2874.5,161,-0.3,38,834
2021-12-22 18:00:00,2.9,2699.0,154,-1.0,40,834
2021-12-22 18:15:00,2.8,2610.5,150,-1.5,42,834
2021-12-22 18:30:00,2.9,2609.0,150,-1.8,43,834
2021-12-22 18:45:00,2.9,2607.0,150,-2.1,44,835
2021-12-22 19:00:00,3.0,2605.5,150,-2.4,45,835
2021-12-22 19:15:00,3.1,2699.5,146,-2.8,46,835
2021-12-22 19:30:00,3.2,2889.5,139,-3.1,47,835
2021-12-22 19:45:00,3.3,3079.5,131,-3.4,48,835
2021-12-22 20:00:00,3.4,3269.5,124,-3.7,49,835
2021-12-22 20:15:00,3.6,3630.5,120,-4.0,50,835
2021-12-22 20:30:00,3.7,4162.5,120,-4.1,50,835
2021-12-22 20:45:00,3.9,4694.5,120,-4.2,51,835
2021-12-22 21:00:00,4.0,5226.5,120,-4.3,51,835
2021-12-22 21:15:00,4.2,6069.5,116,-4.5,51,835
2021-12-22 21:30:00,4.5,7223.5,109,-4.7,52,835
2021-12-22 21:45:00,4.7,8377.0,101,-4.9,52,835
2021-12-22 22:00:00,5.0,9531.0,94,-5.1,53,835
2021-12-22 22:15:00,5.3,10709.0,90,-5.3,53,835
2021-12-22 22:30:00,5.6,11911.5,90,-5.4,54,835
2021-12-22 22:45:00,5.9,13113.5,90,-5.5,54,835
2021-12-22 23:00:00,6.2,14316.0,90,-5.6,55,835
2021-12-22 23:15:00,6.4,15500.0,90,-5.7,55,835
2021-12-22 23:30:00,6.6,16666.0,90,-5.8,55,835
2021-12-22 23:45:00,6.9,17832.5,90,-5.9,55,835
