DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-11-26 00:00:00,2.9,0.0,300,-3.5,35,841
2021-11-26 00:15:00,2.9,0.0,300,-3.3,34,841
2021-11-26 00:30:00,2.8,0.0,300,-3.3,33,841
2021-11-26 00:45:00,2.7,0.0,300,-3.4,33,841
2021-11-26 01:00:00,2.6,0.0,300,-3.4,32,841
2021-11-26 01:15:00,2.6,0.0,300,-3.4,32,841
2021-11-26 01:30:00,2.6,0.0,300,-3.5,32,841
2021-11-26 01:45:00,2.5,0.0,300,-3.6,31,840
2021-11-26 02:00:00,2.5,0.0,300,-3.7,31,840
2021-11-26 02:15:00,2.5,0.0,300,-3.7,31,840
2021-11-26 02:30:00,2.4,0.0,300,-3.8,31,840
2021-11-26 02:45:00,2.4,0.0,300,-3.8,31,840
2021-11-26 03:00:00,2.3,0.0,300,-3.9,31,840
2021-11-26 03:15:00,2.3,0.0,300,-3.9,31,840
2021-11-26 03:30:00,2.3,0.0,300,-4.0,31,840
2021-11-26 03:45:00,2.3,0.0,300,-4.1,31,839
2021-11-26 04:00:00,2.3,0.0,300,-4.2,31,839
2021-11-26 04:15:00,2.3,0.0,300,-4.1,31,839
2021-11-26 04:30:00,2.3,0.0,300,-4.0,31,839
2021-11-26 04:45:00,2.3,0.0,300,-3.9,30,839
2021-11-26 05:00:00,2.3,0.0,300,-3.8,30,839
2021-11-26 05:15:00,2.3,0.0,300,-3.7,30,839
2021-11-26 05:30:00,2.3,0.0,300,-3.5,29,839
2021-11-26 05:45:00,2.3,0.0,300,-3.4,29,839
2021-11-26 06:00:00,2.3,0.0,300,-3.2,28,839
2021-11-26 06:15:00,2.3,0.0,296,-3.0,28,839
2021-11-26 06:30:00,2.3,0.0,289,-2.7,27,839
2021-11-26 06:45:00,2.4,0.0,281,-2.5,26,839
2021-11-26 07:00:00,2.4,0.0,274,-2.2,25,839
2021-11-26 07:15:00,2.4,0.0,270,-2.1,25,839
2021-11-26 07:30:00,2.4,0.0,270,-2.0,25,839
2021-11-26 07:45:00,2.5,0.0,270,-1.9,25,839
2021-11-26 08:00:00,2.5,0.0,270,-1.8,25,839
2021-11-26 08:15:00,2.5,0.0,270,-1.9,25,839
2021-11-26 08:30:00,2.5,0.0,270,-2.2,26,839
2021-11-26 08:45:00,2.6,0.0,270,-2.5,26,840
2021-11-26 09:00:00,2.6,0.0,270,-2.8,27,840
2021-11-26 09:15:00,2.6,0.0,270,-3.0,27,840
2021-11-26 09:30:00,2.6,0.0,270,-3.2,28,840
2021-11-26 09:45:00,2.6,0.0,270,-3.5,28,840
2021-11-26 10:00:00,2.6,0.0,270,-3.7,29,840
2021-11-26 10:15:00,2.6,0.0,270,-3.5,28,840
2021-11-26 10:30:00,2.6,0.0,270,-2.9,27,840
2021-11-26 10:45:00,2.7,0.0,270,-2.3,26,840
2021-11-26 11:00:00,2.7,0.0,270,-1.7,25,840
2021-11-26 11:15:00,2.7,0.0,270,-1.1,24,840
2021-11-26 11:30:00,2.8,0.0,270,-0.5,23,840
2021-11-26 11:45:00,2.9,0.0,270,0.0,22,839
2021-11-26 12:00:00,3.0,0.0,270,0.6,21,839
2021-11-26 12:15:00,3.1,0.0,270,1.1,21,839
2021-11-26 12:30:00,3.2,0.0,270,1.6,20,839
2021-11-26 12:45:00,3.3,0.0,270,2.1,19,838
2021-11-26 13:00:00,3.4,0.0,270,2.6,18,838
2021-11-26 13:15:00,3.5,0.0,270,2.9,18,838
2021-11-26 13:30:00,3.6,0.0,270,3.2,18,838
2021-11-26 13:45:00,3.7,0.0,270,3.5,17,838
2021-11-26 14:00:00,3.8,0.0,270,3.8,17,838
2021-11-26 14:15:00,3.9,0.0,270,4.0,17,838
2021-11-26 14:30:00,4.0,0.0,270,4.1,17,838
2021-11-26 14:45:00,4.1,0.0,270,4.3,17,837
2021-11-26 15:00:00,4.2,0.0,270,4.4,17,837
2021-11-26 15:15:00,4.2,0.0,270,4.5,17,837
2021-11-26 15:30:00,4.3,0.0,270,4.5,17,837
2021-11-26 15:45:00,4.3,0.0,270,4.5,17,837
2021-11-26 16:00:00,4.4,0.0,270,4.5,17,837
2021-11-26 16:15:00,4.4,0.0,270,4.4,17,837
2021-11-26 16:30:00,4.5,0.0,270,4.2,17,837
2021-11-26 16:45:00,4.5,0.0,270,4.0,18,837
2021-11-26 17:00:00,4.6,0.0,270,3.8,18,837
2021-11-26 17:15:00,4.6,0.0,270,3.3,19,837
2021-11-26 17:30:00,4.5,0.0,270,2.6,20,837
2021-11-26 17:45:00,4.5,0.0,270,1.9,22,838
2021-11-26 18:00:00,4.4,0.0,270,1.2,23,838
2021-11-26 18:15:00,4.4,0.0,270,0.5,25,838
2021-11-26 18:30:00,4.3,0.0,270,-0.1,26,838
2021-11-26 18:45:00,4.2,0.0,270,-0.6,27,838
2021-11-26 19:00:00,4.1,0.0,270,-1.2,28,838
2021-11-26 19:15:00,4.1,0.0,270,-1.7,30,838
2021-11-26 19:30:00,4.1,0.0,270,-2.0,31,838
2021-11-26 19:45:00,4.0,0.0,270,-2.3,32,838
2021-11-26 20:00:00,4.0,0.0,270,-2.6,33,838
2021-11-26 20:15:00,4.0,0.0,270,-2.9,33,838
2021-11-26 20:30:00,3.9,0.0,270,-3.0,33,838
2021-11-26 20:45:00,3.8,0.0,270,-3.1,34,838
2021-11-26 21:00:00,3.7,0.0,270,-3.2,34,838
2021-11-26 21:15:00,3.6,0.0,274,-3.4,34,838
2021-11-26 21:30:00,3.6,0.0,281,-3.5,34,838
2021-11-26 21:45:00,3.5,0.0,289,-3.6,34,838
2021-11-26 22:00:00,3.5,0.0,296,-3.7,34,838
2021-11-26 22:15:00,3.5,0.0,300,-3.8,34,838
2021-11-26 22:30:00,3.4,0.0,300,-3.9,34,838
2021-11-26 22:45:00,3.4,0.0,300,-4.0,35,838
2021-11-26 23:00:00,3.3,0.0,300,-4.1,35,838
2021-11-26 23:15:00,3.3,0.0,300,-4.2,35,838
2021-11-26 23:30:00,3.2,0.0,300,-4.3,35,838
2021-11-26 23:45:00,3.2,0.0,300,-4.3,35,838
