DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE
2021-11-24 00:00:00,5.8,34492.0,300,-5.9,51,842
2021-11-24 00:15:00,5.8,34123.0,300,-5.9,51,842
2021-11-24 00:30:00,5.8,33189.0,300,-5.9,51,842
2021-11-24 00:45:00,5.8,32256.0,300,-5.8,50,841
2021-11-24 01:00:00,5.8,31322.0,300,-5.8,50,841
2021-11-24 01:15:00,5.8,29897.0,300,-5.8,50,841
2021-11-24 01:30:00,5.8,27980.0,300,-5.8,50,841
2021-11-24 01:45:00,5.8,26062.0,300,-5.9,49,841
2021-11-24 02:00:00,5.8,24145.0,300,-5.9,49,841
2021-11-24 02:15:00,5.7,22416.0,300,-5.9,49,841
2021-11-24 02:30:00,5.6,20875.0,300,-5.9,48,841
2021-11-24 02:45:00,5.4,19335.0,300,-6.0,48,840
2021-11-24 03:00:00,5.3,17794.0,300,-6.0,47,840
2021-11-24 03:15:00,5.1,16394.0,300,-6.0,47,840
2021-11-24 03:30:00,5.0,15135.0,300,-6.1,47,840
2021-11-24 03:45:00,4.9,13875.0,300,-6.2,47,840
2021-11-24 04:00:00,4.8,12616.0,300,-6.3,47,840
2021-11-24 04:15:00,4.7,11551.0,300,-6.3,47,840
2021-11-24 04:30:00,4.6,10680.0,300,-6.4,47,840
2021-11-24 04:45:00,4.5,9810.0,300,-6.5,46,839
2021-11-24 05:00:00,4.4,9833.0,300,-6.6,46,839
2021-11-24 05:15:00,4.3,9627.0,300,-6.7,46,839
2021-11-24 05:30:00,4.3,9179.0,300,-6.8,46,839
2021-11-24 05:45:00,4.2,8539.0,300,-6.9,45,839
2021-11-24 06:00:00,4.2,7193.0,300,-7.0,45,839
2021-11-24 06:15:00,4.2,6137.0,300,-7.1,45,839
2021-11-24 06:30:00,4.2,5373.0,300,-7.2,45,839
2021-11-24 06:45:00,4.1,4607.0,300,-7.3,44,839
2021-11-24 07:00:00,4.1,3843.0,300,-7.4,44,839
2021-11-24 07:15:00,4.1,3297.0,300,-7.4,44,839
2021-11-24 07:30:00,4.1,2969.0,300,-7.5,44,839
2021-11-24 07:45:00,4.0,2640.0,300,-7.6,43,839
2021-11-24 08:00:00,4.0,2312.0,300,-7.7,43,839
2021-11-24 08:15:00,4.0,2099.0,300,-7.6,43,839
2021-11-24 08:30:00,4.0,2001.0,300,-7.5,42,839
2021-11-24 08:45:00,4.0,1902.0,300,-7.4,41,839
2021-11-24 09:00:00,4.0,1803.0,300,-7.3,40,839
2021-11-24 09:15:00,4.0,1911.0,296,-6.8,39,839
2021-11-24 09:30:00,4.0,2225.0,289,-5.9,36,839
2021-11-24 09:45:00,4.1,2539.0,281,-5.0,34,840
2021-11-24 10:00:00,4.1,2853.0,274,-4.1,31,840
2021-11-24 10:15:00,4.1,3449.0,270,-3.2,29,840
2021-11-24 10:30:00,4.1,4326.0,270,-2.3,27,840
2021-11-24 10:45:00,4.2,5204.0,270,-1.3,26,840
2021-11-24 11:00:00,4.2,6081.0,270,-0.4,24,840
2021-11-24 11:15:00,4.2,7095.0,270,0.4,23,840
2021-11-24 11:30:00,4.3,8246.0,270,0.9,22,840
2021-11-24 11:45:00,4.3,9397.0,270,1.4,21,839
2021-11-24 12:00:00,4.4,10548.0,270,1.9,20,839
2021-11-24 12:15:00,4.4,10538.0,270,2.4,19,839
2021-11-24 12:30:00,4.5,10115.0,270,2.8,18,839
2021-11-24 12:45:00,4.6,9627.0,270,3.2,18,839
2021-11-24 13:00:00,4.7,9074.0,270,3.6,17,839
2021-11-24 13:15:00,4.7,9753.0,270,4.0,17,839
2021-11-24 13:30:00,4.8,10787.0,270,4.3,17,839
2021-11-24 13:45:00,4.9,11822.0,270,4.6,16,838
2021-11-24 14:00:00,5.0,12857.0,270,4.9,16,838
2021-11-24 14:15:00,5.0,13713.0,270,5.1,16,838
2021-11-24 14:30:00,5.0,14390.0,270,5.2,16,838
2021-11-24 14:45:00,5.0,15067.0,270,5.3,15,838
2021-11-24 15:00:00,5.0,15744.0,270,5.4,15,838
2021-11-24 15:15:00,5.0,16278.0,270,5.5,15,838
2021-11-24 15:30:00,5.0,16670.0,270,5.4,15,838
2021-11-24 15:45:00,5.0,17062.0,270,5.4,16,838
2021-11-24 16:00:00,5.0,17453.0,270,5.3,16,838
2021-11-24 16:15:00,5.0,17441.0,270,5.2,16,838
2021-11-24 16:30:00,5.0,17023.0,270,5.0,16,838
2021-11-24 16:45:00,5.0,16606.0,270,4.7,17,838
2021-11-24 17:00:00,5.0,16189.0,270,4.5,17,838
2021-11-24 17:15:00,5.0,15844.0,270,4.1,18,838
2021-11-24 17:30:00,4.9,15571.0,270,3.4,19,838
2021-11-24 17:45:00,4.8,15299.0,270,2.7,20,838
2021-11-24 18:00:00,4.7,15026.0,270,2.0,21,838
2021-11-24 18:15:00,4.7,14436.0,270,1.5,23,838
2021-11-24 18:30:00,4.6,13528.0,270,1.0,24,838
2021-11-24 18:45:00,4.6,12619.0,270,0.5,25,838
2021-11-24 19:00:00,4.5,11711.0,270,0.0,26,838
2021-11-24 19:15:00,4.5,10803.0,270,-0.5,26,838
2021-11-24 19:30:00,4.4,9894.0,270,-0.8,27,838
2021-11-24 19:45:00,4.3,8984.0,270,-1.2,28,839
2021-11-24 20:00:00,4.2,8075.0,270,-1.5,29,839
2021-11-24 20:15:00,4.2,7453.0,270,-1.8,29,839
